,Long,Lat,Code,Campground,Type,City,State
,35.528,-100.972,HOBA,Hobart Street Park,CP,Pampa,TX
,32.618,-97.497,HOLI,Holiday Park - Benbrook Lake,COE,Fort Worth,TX
,29.162,-96.045,HOLL,Hollywood Bottom Park,UTIL,,TX
,29.304,-97.135,HUBC,Hub City RV Park,CP,Yoakum,TX
,35.654,-101.398,HUBE,Huber City Park,CP,Borger,TX
,31.927,-106.043,HUEC,Hueco Tanks State Historic Site,SP,El Paso,TX
,29.812,-94.799,HUGO,Hugo Point County Park,CP,Cove,TX
,32.478,-97.794,HUNT,Hunter Park - Lake Granbury,AUTH,Granbury,TX
,30.626,-95.528,HUNT,Huntsville State Park,SP,Huntsville,TX
,32.784,-94.515,HURR,Hurricane Creek - Lake of the Pines,CP,Jefferson,TX
,27.832,-97.05,IBMA,IB Magee Beach County Park,CP,Port Aransas,TX
,29.484,-97.45,INDE,Independence City Park,CP,Gonzales,TX
,31.309,-93.695,INDI,Indian Mounds,NF,Hemphill,TX
,28.512,-96.488,INDI,Indianola County Historic Park,CP,Port Lavaca,TX
,30.737,-98.369,INKS,Inks Lake State Park,SP,Burnet,TX
,33.347,-94.171,INTA,Intake Hill Park- Wright Patman Lake,COE,Texarkana,TX
,29.481,-104.041,INTE,Interior - Big Bend Ranch State Park,SP,Redford,TX
,31.284,-97.479,IRON,Iron Bridge - Belton Lake,COE,Temple,TX
,26.073,-97.16,ISLA,Isla Blanca County Park,CP,South Padre Is,TX
,33.366,-97.013,ISLE,Isle du Bois - Roberts Lake State Park,SP,Pilot Point,TX
,33.067,-95.139,JACK,Jack Guthrie Park - Monticello Reservoir,UTIL,,TX
,33.221,-94.302,JACC,Jackson Creek Park - Lake Texarkana,COE,Atlanta,TX
,31.271,-94.322,JACK,Jackson Hill - Sam Rayburn Reservoir,COE,Broaddus,TX
,29.544,-94.784,JAMR,James H. Robbins Memorial Park,CP,Anahuac,TX
,33.254,-100.574,JAYT,Jayton RV Park,CP,Jayton,TX
,28.598,-95.977,JETT,Jetty County Park - Matagorda,CP,Matagorda,TX
,30.687,-97.747,JIMH,Jim Hogg - Lake Georgetown,COE,,TX
,29.656,-94.692,JOBB,Job Beason County Park,CP,Anahuac,TX
,33.885,-97.644,JOEB,Joe Benton Park - Lake Nocona,UTIL,Nocona,TX
,31.194,-98.714,JOER,Joe Ragsdale RV Park,CP,San Saba,TX
,27.798,-97.82,JOHS,John J. Sablatura Park,CP,Banquete,TX
,33.43,-97.057,JOHB,Johnson Branch - Roberts Lake State Park,SP,Valley View,TX
,32.79,-94.553,JOHN,Johnson Creek - Lake Of The Pines,COE,,TX
,30.487,-99.761,JUNC,Junction City Park,CP,Junction,TX
,33.86,-96.832,JUNI,Juniper Point - Lake Texoma,COE,Whitesboro,TX
,27.316,-97.681,KAUF,Kaufer - Hubert - SeaWind RV Park,CP,Riviera,TX
,33.29,-94.25,KELC,Kelly Creek Park - Lake Wright Patman,CP,Maud,TX
,30.511,-95.662,KELL,Kellys Pond,NF,Montgomery,TX
,31.514,-99.648,KENN,Kennedy Park - O.H. Ivie Reservoir,UTIL,Coleman,TX
,30.01,-99.121,KERR,Kerrville - Schreiner City Park,CP,Kerrville,TX
,29.613,-100.432,KICK,Kickapoo Cavern State Park,SP,Bracketville,TX
,32.123,-97.498,KIMB,Kimball Bend -  Lake Whitney,COE,,TX
,35.011,-100.897,KINC,Kincaid City Park,CP,,TX
,33.194,-98.648,KIND,Kindley City Park,CP,Graham,TX
,27.894,-97.631,LABO,Labonte Park,CP,Corpus Christi,TX
,29.399,-98.614,LACK,Lackland AFB Military,MIL,Lackland Afb,TX
,30.242,-98.911,LADB,Lady Bird Johnson City Park,CP,Fredericksburg,TX
,33.758,-98.395,LAKA,Lake Arrowhead State Park,SP,Wichita Falls,TX
,33.054,-95.099,LAKS,Lake Bob Sandlin State Park,SP,,TX
,31.857,-99.029,LAKB,Lake Brownwood State Park,SP,,TX
,27.539,-99.451,LAKC,Lake Casablanca State Park,SP,,TX
,32.316,-100.935,LAKE,Lake Colorado City State Park,SP,Colorado City,TX
,28.055,-97.868,LACC,Lake Corpus Christi State Park,SP,Mathis,TX
,32.648,-98.872,LAKD,Lake Daniel City Park,CP,,TX
,33.138,-98.597,LAEL,Lake Eddleman City Park,CP,Graham,TX
,32.417,-97.788,LAKG,Lake Granbury Marina and RV Park,AUTH,Granbury,TX
,32.612,-95.256,LAKH,Lake Hawkins County RV Park,CP,Hawkins,TX
,32.688,-95.547,LAKS,Lake Holbrook Park - South,CP,Mineola,TX
,32.7,-95.557,LAKW,Lake Holbrook Park - West,CP,Mineola,TX
,30.142,-95.158,LAHS,Lake Houston Wilderness Park,CP,New Caney,TX
,31.92,-95.29,LAKJ,Lake Jacksonville Campground,CP,Jacksonville,TX
,31.883,-100.283,LAKE,Lake Knifrim County Park,CP,Bronte,TX
,30.657,-95.001,LAKL,Lake Livingston State Park,SP,Livingston,TX
,34.55,-101.437,LAMC,Lake Mackenzie Park,UTIL,Silverton,TX
,35.886,-100.181,LAMA,Lake Marvin,NF,Canadian,TX
,31.656,-96.592,LAMX,Lake Mexia Rec Area,UTIL,Mexia,TX
,32.815,-98.042,LAMI,Lake Mineral Wells State Park,SP,Mineral Wells,TX
,32.842,-94.696,LAKP,Lake Of The Pines,COE,Ore City,TX
,36.347,-101.167,PALD,Lake Palo Duro,UTIL,Spearman,TX
,33.084,-97.021,LAPL,Lake Park - Lewisville,CP,Lewisville,TX
,32.858,-95.447,LAKQ,Lake Quitman Park,CP,Quitman,TX
,32.441,-100.303,LASW,Lake Sweetwater Park,CP,Sweetwater,TX
,32.842,-95.994,LATA,Lake Tawakoni State Park,SP,Wills Point,TX
,30.903,-94.406,LATJ,Lake Tejas City Park,CP,Colmesneil,TX
,28.955,-96.547,LATE,Lake Texana State Park,SP,Edna,TX
,32.365,-100.433,LATM,Lake Trammell Park,CP,Sweetwater,TX
,31.93,-97.358,LAKW,Lake Whitney State Park,SP,Whitney,TX
,32.918,-95.356,LAWI,Lake Winnsboro North Park,CP,Winnsboro,TX
,29.472,-97.496,LAWD,Lake Wood Rec Area,UTIL,Gonzales,TX
,33.103,-96.444,LALD,Lakeland - Lavon Lake,COE,Wylie,TX
,31.838,-99.592,LAHO,Lakeside - Hords Creek Lake,COE,Coleman,TX
,31.262,-93.679,LAKV,Lakeview,NF,,TX
,33.825,-95.628,LAMA,Lamar Point - Pat Mayse Lake,COE,Paris,TX
,32.723,-101.958,LAME,Lamesa RV Park,CP,Lamesa,TX
,29.809,-101.56,LANG,Langtry Wagon Wheel,CP,Langtry,TX
,29.352,-100.783,LAUG,Laughlin AFB Military,MIL,Laughlin Afb,TX
,33.033,-96.451,LAVO,Lavonia - Lavon Lake,COE,Wylie,TX
,33.554,-102.375,LEVE,Levelland City RV Park,CP,Levellnd,TX
,31.946,-96.716,LIBE,Liberty Hill - Navarro Mills Reservoir,COE,Dawson,TX
,28.638,-96.614,LIGH,Lighthouse Beach RV Park,CP,Port Lavaca,TX
,33.861,-96.664,LIGR,Lighthouse Resort,CP,Pottsboro,TX
,33.67,-101.387,LION,Lions Park - Ralls,CP,Ralls,TX
,33.158,-96.945,LITT,Little Elm Park,CP,Little Elm,TX
,31.115,-97.476,LIVE,Live Oak Ridge Park - Belton Lake,COE,Belton,TX
,29.855,-97.698,LOCK,Lockhart State Park,SP,,TX
,31.89,-97.353,LOFE,Lofers Bend East - Lake Whitney,COE,,TX
,31.883,-97.367,LOFW,Lofers Bend West - Lake Whitney,COE,Whitney,TX
,31.203,-98.388,LOME,Lometa Regional Park,CP,Lometa,TX
,29.808,-99.571,LOST,Lost Maples State Natural Area,SP,Vanderpool,TX
,32.616,-97.061,LOYD,Loyd County Park,CP,Grand Prairie,TX
,28.557,-96.528,MAGN,Magnolia Beach,CP,Magnolia Beach,TX
,30.88,-94.232,MAGN,Magnolia Ridge - Town Bluff Reservoir,COE,Jasper,TX
,27.426,-97.301,MALA,Malaquite - Padre Island National Seashore,NP,,TX
,33.267,-94.348,MAID,Malden Lake - Wright Pattman Lake,COE,Maud,TX
,33.46,-101.093,MARN,Marina  - White River Reservoir,CP,Crosbyton,TX
,32.278,-94.566,MARC,Martin Creek Lake State Park,SP,,TX
,30.853,-94.172,MARD,Martin Dies State Park,SP,Jasper,TX
,28.599,-95.978,MATA,Matagorda Bay Nature Park,UTIL,Matagorda,TX
,35.544,-101.734,MCBR,McBride Canyon/Mullinaw Creek - Lake Meredith NRA,NP,Sanford,TX
,35.211,-100.875,MCCL,McClellan - Lake McClellan,NF,,TX
,29.747,-94.828,MCCO,McCollum County Park,CP,Baytown,TX
,31.945,-97.406,MCCO,McCown Valley - Lake Whitney,COE,Whitney,TX
,35.215,-100.868,MCDO,McDowell - Lake McClellan,NF,Groom,TX
,30.179,-97.721,MCKI,McKinney Falls State Park,SP,Austin,TX
,31.891,-97.702,MERI,Meridian State Park,SP,Meridian,TX
,31.379,-100.52,MIDC,Middle Concho Park,CP,San Angelo,TX
,31.526,-97.227,MIDW,Midway - Lake Waco,COE,Waco,TX
,31.151,-94.003,MILL,Mill Creek - Sam Rayburn Reservoir,COE,Brookeland,TX
,33.409,-99.391,MILC,Millers Creek Reservoir,SFW,Goree,TX
,31.521,-94.115,MISS,Mission Dolores City RV Park,CP,San Augustine,TX
,31.543,-95.232,MISS,Mission Tejas State Park,SP,Grapeland,TX
,31.619,-102.812,MONA,Monahans Sandhills State Park,SP,Monahans,TX
,33.089,-95.072,MONT,Monticello Park - Monticello Reservoir,CP,Mount Pleasant,TX
,32.24,-101.318,MOSS,Moss Creek Lake Park,CP,Big Spring,TX
,31.327,-97.468,MOTH,Mother Neff State Park,SP,Moody,TX
,32.255,-96.667,MOTT,Mott - Bardwell Lake,COE,Ennis,TX
,30.487,-98.099,MULE,Muleshoe Bend - Lake Travis,UTIL,Spicewood,TX
,32.319,-102.554,MUNI,Municipal Trailer Park - Andrews,CP,Andrews,TX
,32.992,-97.087,MURR,Murrel Park - Grapevine Reservoir,COE,Flower Mound,TX
,27.673,-97.175,MUSI,Mustang Island State Park,SP,Port Aransas,TX
,32.607,-97.489,BEAR,Mustang Park/Bear Creek  - Benbrook Lake,COE,Fort Worth,TX
,30.291,-96.667,NAIL,Nails Creek - Lake Somerville State Park,SP,,TX
,27.499,-97.821,NASK,Nasking Rec Military - Kingsville NAS,MIL,Kingsville,TX
,30.376,-96.116,NAVA,Navasota RV Park,CP,Navasota,TX
,32.485,-100.411,NEWM,Newman Park,CP,Sweetwater,TX
,27.478,-97.275,NORB,North Beach - Padre Island National Seashore,NP,Corpus Christi,TX
,29.874,-98.206,NORP,North Park - Canyon Lake,COE,New Braunfels,TX
,30.166,-97.28,NOSP,North Shore Park - Lake Bastrop,UTIL,Bastrop,TX
,31.964,-96.689,OAKP,Oak Park - Navarro Mills Reservoir,COE,Dawson,TX
,29.95,-96.725,OAKT,Oak Thicket Park - Fayette Lake,UTIL,,TX
,32.009,-97.395,OLDF,Old Fort Park,CP,Whitney,TX
,34.161,-101.708,OLLI,Ollie Liner RV Park,CP,Plainview,TX
,30.305,-96.512,OVER,Overlook - Lake Somerville,COE,Brenham,TX
,33.065,-95.169,OVEP,Overlook Park - Lake Cypress Springs,UTIL,Mount Vernon,TX
,31.216,-97.51,OWLC,Owl Creek - Belton Lake,COE,,TX
,28.61,-96.214,OYST,Oyster Lake County Park,CP,Palacios,TX
,30.466,-98.011,PACE,Pace Bend Park - Lake Travis,CP,Spicewood,TX
,31.571,-99.661,PADG,Padgitt Park - O.H. Ivie Reservoir,UTIL,Coleman,TX
,27.583,-97.221,PADR,Padre Balli County Park,CP,Corpus Christi,TX
,31.902,-100.58,PAIN,Paint Creek Park - Spence Reservoir,UTIL,Robert Lee,TX
,29.597,-97.585,PALM,Palmetto State Park,SP,,TX
,34.985,-101.702,PALO,Palo Duro Canyon State Park,SP,Canyon,TX
,29.945,-96.749,PARP,Park Prarie - Lake Fayette,UTIL,La Grange,TX
,33.844,-95.587,PATE,Pat Mayse East - Pat Mayse Lake,COE,Paris,TX
,33.845,-95.606,PATW,Pat Mayse West - Pat Mayse Lake,COE,Paris,TX
,31.967,-96.742,PECA,Pecan Point - Navarro Mills Reservoir,COE,,TX
,30.308,-98.258,PEDE,Pedernales Falls State Park,SP,Johnson City,TX
,33.549,-97.834,PELH,Pelham City Park,CP,Bowie,TX
,33.103,-97.07,PILO,Pilot Knoll Park - Lake Lewisville,CP,Highland Villa,TX
,31.896,-104.827,PINS,Pine Springs - Guadalupe Mountains National Park,NP,Pine Springs,TX
,33.299,-94.168,PINP,Piney Point - Wright Patman Lake,COE,Texarkana,TX
,34.958,-100.222,PION,Pioneer County Park,CP,Wellington,TX
,32.064,-97.494,PLOW,Plowman Creek - Lake Whitney,COE,Whitney,TX
,35.612,-101.75,PLUM,Plum Creek - Lake Meredith National Rec Area,NP,Sanford,TX
,27.816,-97.065,PORT,Port Aransas Beach,CP,Aransas Pass,TX
,32.874,-98.559,POSS,Possum Kingdom State Park,SP,,TX
,29.908,-98.263,POTT,Potters Creek - Canyon Lake,COE,Fredericksburg,TX
,32.037,-99.463,PRES,Press Morris Park,CP,Coleman,TX
,33.884,-96.649,PRES,Preston Bend - Lake Texoma,COE,,TX
,31.982,-98.491,PROM,Promontory - Proctor Lake,COE,,TX
,31.425,-96.39,PUB2,Public Use Area 2 - Groesbeck,CP,Groesbeck,TX
,31.448,-96.378,PUB3,Public Use Area 3 - Groesbeck,CP,Groesbeck,TX
,31.331,-96.308,PUB5,Public Use Area 5 - Thornton,CP,Thornton,TX
,32.354,-95.994,PURT,Purtis Creek State Park,SP,Eustace,TX
,28.933,-95.304,QUIN,Quintana Beach City Park,CP,Freeport,TX
,31.682,-93.825,RAGT,Ragtown,NF,,TX
,31.391,-95.15,RATC,Ratcliff Lake,NF,,TX
,31.133,-94.088,RAYB,Rayburn - Sam Rayburn Reservoir,COE,,TX
,31.202,-101.456,REAG,Reagan County Park,CP,Big Lake,TX
,35.534,-100.933,RECR,Recreation RV Park - Pampa,CP,Pampa,TX
,31.474,-93.833,REDH,Red Hills Lake,NF,,TX
,28.296,-97.279,REFU,Refugio City Park,CP,Refugio,TX
,31.563,-97.235,REYN,Reynolds Creek - Lake Waco,COE,,TX
,31.134,-99.35,RICP,Richards City Park,CP,Brady,TX
,33.206,-98.157,RICH,Richardson State Park,SP,Jacksboro,TX
,32.426,-98.831,RING,Ringling Lake City Park,CP,Eastland,TX
,29.181,-102.956,RIOG,Rio Grande Village - Big Bend National Park,NP,,TX
,36.035,-102.496,RITA,Rita Blanca Lake Park,CP,Dalhart,TX
,29.295,-103.915,RIVR,River Road - Big Bend Ranch State Park,SP,Redford,TX
,33.463,-101.081,RIVC,Rivercrest Rd - White River Reservoir,CP,Crosbyton,TX
,28.921,-96.014,RIVS,Riverside Park - Bay City,CP,Bay City,TX
,31.736,-98.976,RIVE,Riverside Park - Brownwood,CP,Brownwood,TX
,31.899,-100.479,ROBL,Robert Lee City Park,CP,Robert Lee,TX
,30.749,-98.71,ROBN,Robinson City Park,CP,Llano,TX
,30.285,-96.572,ROCL,Rocky Creek - Lake Somerville,COE,Somerville,TX
,32.603,-97.457,ROCP,Rocky Creek Park - Benbrook Reservoir,COE,Fort Worth,TX
,33.288,-94.171,ROCK,Rocky Point - Wright Patman Lake,COE,Texarkana,TX
,30.911,-101.893,ROCT,Rocky Top RV Park,CP,Iraan,TX
,30.918,-101.909,IRAA,Rocky Top RV Park - Iraan,CP,Iraan,TX
,29.509,-94.5,ROLL,Rollover Pass,CP,Gilchrist,TX
,32.045,-94.475,ROSI,Rosie Jones Park - Lake Murvaul,UTIL,Long Branch,TX
,29.578,-100.973,ROUG,Rough Canyon - Amistad National Rec Area,NP,Del Rio,TX
,32.433,-97.792,ROUG,Rough Creek - Lake Granbury,AUTH,Granbury,TX
,31.983,-100.587,ROUC,Rough Creek Park - Spence Reservoir,UTIL,Robert Lee,TX
,32.395,-100.848,RUDD,Ruddick City Park,CP,Colorado City,TX
,31.805,-95.195,RUSK,Rusk - Palestine Park,CP,Rusk,TX
,30.678,-97.759,RUSS,Russell Park - Georgetown Lake,COE,Georgetown,TX
,33.049,-101.083,SAMU,Samuel W. Wahl Rec Area,CP,,TX
,31.492,-100.546,SANA,San Angelo State Park,SP,,TX
,31.203,-94.069,SANG,San Augustine - Sam Rayburn Reservoir,COE,,TX
,29.08,-95.131,SANL,San Luis Pass County Park,CP,Freeport,TX
,29.468,-100.95,SANP,San Pedro - Amistad National Rec Area,NP,,TX
,31.203,-98.695,SANS,San Saba Golf RV Park,CP,San Saba,TX
,33.841,-95.537,SAND,Sanders Cove - Pat Mayse Lake,COE,Paris,TX
,35.011,-100.897,SABC,Sandy Beach City Park - Clarendon,CP,Clarendon,TX
,32.603,-101.159,SANB,Sandy Beach Park - Lake J. B. Thomas,UTIL,,TX
,31.096,-94.204,SANC,Sandy Creek,NF,Zavalla,TX
,30.468,-97.907,SANC,Sandy Creek - Lake Travis,CP,Austin,TX
,30.832,-94.151,SANY,Sandy Creek - Town Bluff Reservoir,COE,Jasper,TX
,35.707,-101.564,SANF,Sanford - Yake  - Lake Meredith National Rec Area,NP,Sanford,TX
,31.138,-102.217,SANT,Santa Fe Park - McCamey,CP,McCamey,TX
,30.491,-99.761,SCHR,Schreiner City Park - Junction,CP,Junction,TX
,33.484,-97.888,SELM,Selma City Park - Lake Amon Carter,CP,Bowie,TX
,29.694,-101.319,SEMI,Seminole Canyon State Park,SP,Comstock,TX
,32.721,-102.649,SEMC,Seminole City Park,CP,Seminole,TX
,30.541,-98.173,SHAF,Shaffer Bend  - Lake Travis,UTIL,Marble Falls,TX
,33.88,-96.899,SHEP,Sheppard AFB Military - Lake Texoma,MIL,Whitesboro,TX
,27.694,-97.256,SHIE,Shields Park NAS Military - Corpus Christi NAS,MIL,Corpus Christi,TX
,31.309,-94.375,SHIR,Shirley Creek - Sam Rayburn Reservoir,COE,Lufkin,TX
,34.474,-101.307,SILV,Silverton Municipal Park,CP,Silverton,TX
,33.438,-101.652,SLAT,Slaton City Park,CP,Slaton,TX
,27.391,-97.313,SOUB,South Beach  - Padre Island National Seashore,NP,,TX
,30.446,-99.804,SOUL,South Llano River State Park,SP,,TX
,32.82,-100.081,SOUH,South Park - Hamlin,CP,Hamlin,TX
,30.142,-97.286,SOUS,South Shore Park - Lake Bastrop,UTIL,,TX
,32.575,-101.143,SOUP,South Side Park - Lake J. B. Thomas,UTIL,Snyder,TX
,33.287,-95.657,SOUT,South Sulphur - Cooper Lake State Park,SP,,TX
,29.473,-101.038,SOUM,Southwinds Marina Lake Amistad Military,MIL,,TX
,31.991,-98.456,SOWE,Sowell Creek - Proctor Lake,COE,Proctor,TX
,31.553,-97.239,SPEE,Speegleville - Lake Waco,COE,Waco,TX
,31.377,-100.507,SPRM,Spring Creek Marina & RV Park - San Angelo,CP,San Angelo,TX
,30.105,-95.653,SPRC,Spring Creek Park,CP,Tomball,TX
,29.548,-101.019,SPUR,Spur 406 - Amistad National Rec Area,NP,,TX
,32.006,-97.452,STEE,Steele Creek - Lake Whitney,COE,Whitney,TX
,29.812,-96.108,STEP,Stephen Austin State Park,SP,San Felipe,TX
,32.213,-98.197,STEV,Stephenville City Park,CP,Stephenville,TX
,33.083,-96.917,STEW,Stewart Creek Park - Lake Lewisville,CP,The Colony,TX
,35.827,-101.444,STIN,Stinnett City Park,CP,Stinnett,TX
,30.919,-99.797,STOC,Stock Pen Crossing RV Park - Menard,CP,Menard,TX
,30.56,-95.638,STUB,Stubblefield Lake,NF,New Waverly,TX
,33.382,-97.572,TADR,Tadra Point,NF,Decatur,TX
,30.682,-97.361,TAYL,Taylor - Granger Lake,COE,Georgetown,TX
,35.865,-101.979,TEXO,Texoma City Park - Dumas,CP,Dumas,TX
,33.867,-96.895,TEXM,Texoma Marina,CP,Whitesboro,TX
,30.91,-101.895,LAND,The Landing RV Park,CP,Iraan,TX
,33.267,-94.471,THOM,Thomas Lake Park,COE,,TX
,32.474,-97.815,THOR,Thorp Spring - Lake Granbury,AUTH,Granbury,TX
,32.043,-94.431,TINK,Tinkle Park - Lake Murvaul,UTIL,,TX
,28.463,-98.191,TIPS,Tips Park - Three Rivers,CP,Three Rivers,TX
,33.08,-95.059,TITU,Titus County Park,CP,Mount Pleasant,TX
,30.71,-94.675,TOMB,Tombigbee Lake  -  AC Indian Reservation,RES,Livingston,TX
,29.904,-96.676,TOWS,Town Square - Fayetteville,CP,Fayetteville,TX
,31.352,-94.314,TOWN,Townsend,NF,Zavalla,TX
,30.494,-98.114,TURK,Turkey Bend - Lake Travis,UTIL,Lago Vista,TX
,31.377,-100.555,TWIN,Twin Buttes Park,CP,San Angelo,TX
,33.006,-97.104,TWIC,Twin Coves - Grapevine Reservoir,COE,Flower Mound,TX
,31.071,-94.055,TWID,Twin Dikes - Sam Rayburn Reservior,COE,Jasper,TX
,33.07,-95.142,TWIO,Twin Oaks Park - Lake Cypress Springs,UTIL,Mount Vernon,TX
,32.482,-95.281,TYLE,Tyler State Park,SP,,TX
,31.011,-97.621,UNIO,Union Grove  - Stillhouse Hollow Lake,COE,,TX
,30.017,-97.146,VERN,Vernon L Richards Riverbend Park,CP,Smithville,TX
,30.252,-94.174,VILL,Village Creek State Park,SP,,TX
,32.956,-97.073,VINE,Vineyards - Grapevine Lake,CP,Grapevine,TX
,31.94,-99.863,WLEE,W. Lee Colburn Park,CP,Winters,TX
,33.076,-95.158,WALL,Walleye Park - Lake Cypress Springs,UTIL,,TX
,31.898,-97.384,WALB,Walling Bend - Lake Whitney,COE,Whitney,TX
,33.81,-96.835,WALC,Walnut Creek Resort,CP,Whitesboro,TX
,31.661,-100.74,WATE,Water Valley County Park,CP,Water Valley,TX
,32.293,-96.691,WAXA,Waxahachie - Bardwell Lake,COE,Ennis,TX
,33.911,-102.327,WAYL,Waylon Jennings,CP,Littlefield,TX
,33.994,-101.342,WAYN,Wayne Russell RV Park,CP,Floydada,TX
,32.73,-99.303,WEBB,Webb City Park,CP,Albany,TX
,32.091,-98.351,WEIS,Weiser Community Park,CP,Dublin,TX
,30.339,-96.55,WELC,Welch Park - Somerville,CP,Somerville,TX
,33.862,-97.663,WELD,Weldon Rob Memorial Park - Lake Nocona,UTIL,,TX
,29.62,-100.008,WESC,Wes Cooksey County Park,CP,Camp Wood,TX
,31.117,-97.839,WESF,West Fort Hood RV Military,MIL,Fort Hood,TX
,33.737,-95.929,WESL,West Lake Davy Crockett,NF,Honey Grove,TX
,28.764,-95.63,WEST,West Moring Dock County Park,CP,Sargent,TX
,31.116,-97.516,WESC,Westcliff - Belton Lake,COE,Temple,TX
,36.39,-100.802,WHIG,Whigham Park - Perryton,CP,Perryton,TX
,31.231,-97.472,WHFL,White Flint - Belton Lake,COE,Temple,TX
,32.574,-101.169,WHIP,White Island Park - Lake J. B. Thomas,UTIL,,TX
,29.835,-94.651,WHIT,White Memorial County Park,CP,Anahuac,TX
,31.57,-103.001,WICK,Wickett City Campground,CP,Wickett,TX
,31.874,-100.533,WILD,Wildcat Park - Spence Reservoir,UTIL,,TX
,30.696,-97.385,WILC,Willis Creek - Granger Lake,COE,Granger,TX
,31.205,-93.732,WILO,Willow Oak,NF,,TX
,30.685,-97.349,WILS,Wilson Fox - Granger Lake,COE,Granger,TX
,32.959,-95.994,WIND,Wind Point Park,CP,Lone Oak,TX
,31.855,-103.078,WIKL,Winkler County Park,CP,Kermit,TX
,31.247,-97.47,WINK,Winkler Park - Lake Belton,COE,Temple,TX
,29.812,-94.38,WINN,Winnie - Stowell County Park,CP,Anahuac,TX
,32.953,-95.276,WINS,Winnsboro City RV Park,CP,Winnsboro,TX
,33.278,-97.845,WISE,Wise County Park,CP,Bridgeport,TX
,31.975,-96.724,WOLF,Wolf Creek - Navarro Mills Reservoir,COE,Dawson,TX
,30.665,-95.151,WOLP,Wolf Creek Park - Lake Livingston,AUTH,,TX
,36.227,-100.646,WOLC,Wolf Creek Park - Perryton,CP,Perryton,TX
,30.295,-96.535,YEGU,Yegua Creek - Lake Somerville,COE,Somerville,TX
,29.305,-97.129,YOAK,Yoakum City Park,CP,Yoakum,TX
,33.049,-102.818,YOAK,Yoakum County Park,CP,Denver City,TX
