,Lat,Long,Code,Campground,Type,City,State
,45.998,-108.132,VOYA,Voyagers Rest FAS,SFW,Ballantine,MT
,44.807,-111.567,WADE,Wade Lake,NF,West Yellowstone,MT
,45.843,-114.039,WAR1,Warm Springs,NF,Sula,MT
,46.199,-113.163,WAR2,Warm Springs,NF,Anaconda,MT
,45.316,-109.192,WATE,Water Birch FAS,SFW,Red Lodge,MT
,48.055,-114.075,FLAW,Wayfarers State Park,SP,Bigfork,MT
,45.548,-110.307,WESB,West Boulder,NF,Big Timber,MT
,47.997,-106.494,WESE,West End - Lake Fort Peck,COE,Fort Peck,MT
,47.961,-112.807,WESF,West Fork,NF,Choteau,MT
,47.817,-115.147,WEFF,West Fork Fishtrap Creek,NF,Thompson Falls,MT
,44.887,-111.58,WEST,West Fork Madison,NF,West Yellowstone,MT
,45.301,-111.755,WESM,West Madison,BLM,Ennis,MT
,47.95,-114.188,FLAE,West Shore State Park,SP,Kalispell,MT
,46.763,-111.889,WHIS,White Sandy,BLM,Helena,MT
,45.575,-109.337,WHIT,Whitebird FAS,SFW,Joliet,MT
,48.425,-114.371,WHIL,Whitefish Lake State Park,SP,Whitefish,MT
,46.259,-112.479,WHIH,Whitehouse,NF,Butte,MT
,48.828,-115.814,WHIT,Whitetail,NF,Troy,MT
,46.682,-110.503,WHIA,Whitetail Camp,NF,Martinsdale,MT
,48.425,-111.876,WLLM,Williamson Memorial City Park,CP,Shelby,MT
,45.637,-113.077,WILL,Willow,NF,Dillon,MT
,47.547,-112.44,WILL,Willow Creek FAS,SFW,Augusta,MT
,47.02,-112.011,WOLF,Wolf Creek Bridge FAS,SFW,Wolf Creek,MT
,47.428,-112.793,WOOD,Wood Lake,NF,Augusta,MT
,45.352,-109.897,WOOB,Woodbine,NF,Nye,MT
,48.645,-115.886,YAAK,Yaak Falls,NF,Troy,MT
,48.561,-115.975,YAKR,Yaak River,NF,Troy,MT
,47.875,-114.028,YELL,Yellow Bay State Park,SP,Poison,MT
,46.267,-111.492,YORK,Yorks Islands FAS,SFW,Townsend,MT
,42.882,-122.51,ABBO,Abbott Creek,NF,Prospect,OR
,45.596,-122.053,AINS,Ainsworth State Park,SP,Corbett,OR
,44.069,-124.102,ALDD,Alder Dune,NF,Florence,OR
,45.084,-122.061,ALDE,Alder Flat,NF,Estacada,OR
,45.266,-123.579,ALDG,Alder Glen,BLM,Beaver,OR
,44.178,-121.91,ALDS,Alder Springs,NF,,OR
,42.113,-124.189,ALFR,Alfred A Loeb State Park,SP,Brookings,OR
,44.528,-121.628,ALLE,Allen Springs,NF,Sisters,OR
,44.472,-121.637,ALLI,Allingham,NF,Sisters,OR
,42.605,-123.582,ALAM,Almeda County Park,CP,Galice,OR
,45.32,-121.705,ALPI,Alpine,NF,Government Camp,OR
,44.329,-123.499,ALSE,Alsea Falls,BLM,Monroe,OR
,43.281,-123.357,AMAC,Amacher Park,CP,Winchester,OR
,45.856,-123.192,ANDE,Anderson City Park,CP,Vernonia,OR
,45.108,-119.624,ANSO,Anson Wright Memorial Park,CP,Heppner,OR
,44.001,-120.392,ANTE,Antelope Reservoir,NF,Prineville,OR
,44.962,-118.227,ANTL,Anthony Lake,NF,Baker City,OR
,44.958,-118.233,ANTH,Anthony Lakes Tent,NF,Haines,OR
,43.305,-122.676,APPL,Apple Creek,NF,North Umpqua,OR
,42.204,-122.391,APSE,Apserkaha Park  - Howard Prairie Lake,CP,Ashland,OR
,44.021,-123.806,ARCH,Archie Knowles,NF,Mapleton,OR
,44.111,-123.051,ARMT,Armitage Park Campground,CP,Eugene,OR
,45.162,-122.152,ARMS,Armstrong,NF,Estacada,OR
,43.045,-122.732,ASHF,Ash Flat Forest Camp,NF,Tiller,OR
,42.384,-122.214,ASPE,Aspen Point,NF,Klamath Falls,OR
,45.303,-121.558,BADG,Badger Lake,NF,Dufur,OR
,43.771,-122.939,BAKE,Baker Bay Park,CP,Dorena,OR
,45.217,-121.613,BARL,Barlow Crossing,NF,Parkdale,OR
,44.473,-119.936,BARN,Barnhouse,NF,Paulina,OR
,45.382,-122.406,BART,Barton Park,CP,Oregon City,OR
,45.574,-123.951,BARV,Barview Jetty Park,CP,Garibaldi,OR
,43.341,-124.348,BAST,Bastendorff Beach County Park,CP,Charleston,OR
,44.592,-118.51,BATE,Bates State Park,SP,Bates,OR
,44.382,-124.089,BEAC,Beachside State Rec Area,SRA,Waldport,OR
,42.969,-123.765,BEAR,Bear Creek,BLM,Camas Valley,OR
,44.937,-120.124,BEHO,Bear Hollow County Park,CP,Fossil,OR
,45.185,-118.751,BEAR,Bear Wallow Creek,NF,Pilot Rock,OR
,42.304,-122.367,BEAV,Beaver Dam,NF,Butte Falls,OR
,45.337,-120.949,BEAT,Beavertail,BLM,Dufur,OR
,43.973,-122.546,BEDR,Bedrock,NF,Lowell,OR
,43.112,-124.079,BENN,Bennett County Park,CP,Myrtle Point,OR
,44.568,-123.316,BENT,Benton Oaks RV,CP,Corvallis,OR
,44.729,-124.058,BEVE,Beverly Beach State Park,SP,Newport,OR
,44.781,-119.611,BIGB,Big Bend,BLM,Kimberly,OR
,44.183,-118.616,BIGC,Big Creek,NF,Seneca,OR
,45.932,-123.161,BIGD,Big Eddy County Park,CP,Vernonia,OR
,44.544,-123.722,BIGE,Big Elk,NF,Blodgett,OR
,44.378,-121.87,BIGL,Big Lake,NF,Sisters,OR
,42.458,-123.676,BIGN,Big Pine,NF,Merlin,OR
,43.966,-122.598,BIGP,Big Pool,NF,Fall Creek,OR
,43.817,-121.498,BIGR,Big River,NF,La Pine,OR
,44.332,-119.993,BIGS,Big Spring,NF,Paulina,OR
,43.227,-117.496,BIRC,Birch Creek Historic Ranch,BLM,Jordan Valley,OR
,45.3,-118.306,BIRD,Bird Track Springs,NF,La Grande,OR
,43.807,-122.566,BLAY,Black Canyon,NF,Oakridge,OR
,44.371,-123.835,BLAB,Blackberry,NF,Waldport,OR
,45.158,-116.873,BLAC,Blackhorse,NF,Joseph,OR
,43.837,-122.244,BLAI,Blair Lake,NF,Oakridge,OR
,44.421,-121.732,BLUB,Blue Bay,NF,Sisters,OR
,43.709,-122.298,BLUP,Blue Pool,NF,Oakridge,OR
,43.451,-124.262,BLUE,Bluebill,NF,North Bend,OR
,45.843,-119.708,BOAR,Boardman Marina and RV Park,CP,Boardman,OR
,43.325,-122.799,BOGU,Bogus Creek,NF,Idleyld Park,OR
,42.023,-123.457,BOLA,Bolan Lake,NF,Cave Junction,OR
,45.257,-121.391,BONC,Bonney Crossing,NF,Dufur,OR
,45.265,-121.584,BONN,Bonney Meadows,NF,Dufur,OR
,43.053,-122.777,BOUC,Boulder Creek,NF,Tiller,OR
,43.304,-122.526,BOUF,Boulder Flat,NF,Idleyld Park,OR
,45.472,-117.558,BOUN,Boundary,NF,Enterprise,OR
,43.393,-121.64,BOUS,Boundary Spring,NF,Crescent,OR
,44.781,-121.989,BREB,Breitenbush,NF,,OR
,44.768,-121.783,BREI,Breitenbush Lake,NF,Detroit,OR
,43.133,-122.141,BROA,Broken Arrow,NF,Diamond Lake,OR
,43.962,-122.609,BROK,Broken Bowl,NF,Lowell,OR
,42.044,-124.267,BROO,Brookings Harbor Beachfront RV Park,CP,Brookings,OR
,43.788,-119.709,BUCS,Buck Spring .,NF,,OR
,45.755,-116.836,BUCH,Buckhorn,NF,Imnaha,OR
,43.725,-121.628,BULL,Bull Bend,NF,La Pine,OR
,44.974,-119.663,BULP,Bull Prairie,NF,Heppner,OR
,43.152,-124.399,BULB,Bullards Beach State Park,SP,Bandon,OR
,44.025,-117.403,BULC,Bully Creek Reservoir County Park,CP,Vale,OR
,43.319,-122.187,BUNK,Bunker Hill,NF,Diamond Lake,OR
,42.725,-124.271,BUTL,Butler Bar,NF,Powers,OR
,43.496,-121.058,CABI,Cabin Lake,NF,Fort Rock,OR
,43.106,-122.593,CAMP,Camp Comfort,NF,Tiller,OR
,45.302,-121.866,CAMC,Camp Creek,NF,Zigzag,OR
,46.12,-123.937,CAMP,Camp Rilea Military,MIL,Warrenton,OR
,44.464,-121.639,CAMS,Camp Sherman,NF,Sisters,OR
,44.803,-121.788,CAMT,Camp Ten (Olallie),NF,Detroit,OR
,45.932,-123.053,CAMW,Camp Wilkerson,CP,Raineir,OR
,42.563,-120.751,CAML,Campbell Lake,NF,Paisley,OR
,43.501,-122.412,CAMF,Campers Flat,NF,Oakridge,OR
,42.381,-120.167,CANS,Can Springs,NF,Lakeview,OR
,44.575,-121.619,CAND,Candle Creek,NF,Sisters,OR
,43.348,-122.731,CANT,Canton Creek,NF,North Umpqua,OR
,42.221,-123.066,CANR,Cantrell Buckley Park,CP,Jacksonville,OR
,44.501,-121.641,CANY,Canyon Creek,NF,Sisters,OR
,44.24,-118.774,CANM,Canyon Meadows,NF,Canyon City,OR
,42.864,-124.531,CAPB,Cape Blanco State Park,SP,Port Orford,OR
,45.353,-123.972,CAPL,Cape Lookout State Park,SP,Tillamook,OR
,44.281,-124.1,CAPP,Cape Perpetua,NF,Yachats,OR
,42.024,-123.166,CARB,Carberry,NF,Applegate,OR
,45.169,-122.156,CART,Carter Bridge,NF,Estacada,OR
,43.859,-124.145,CARL,Carter Lake,NF,Florence,OR
,44.398,-122.473,CASC,Cascadia State Park,SP,Sweet Home,OR
,43.973,-122.664,CASR,Cascara  State Park,SP,Eugene,OR
,45.133,-117.627,CATH,Catherine Creek,NF,La Grande,OR
,45.153,-117.74,CATS,Catherine Creek State Park,SP,Union,OR
,42.115,-123.431,CAVE,Cave Creek,NF,Cave Junction,OR
,43.2,-123.022,CAVI,Cavitt Creek Falls  - North Umpqua River RA,BLM,Roseburg,OR
,43.671,-122.706,CEDA,Cedar Creek,NF,Cottage Grove,OR
,45.65,-120.961,CELI,Celilo,COE,The Dalles,OR
,45.248,-122.894,CHAM,Champoeg State Park,SP,Newberg,OR
,42.948,-123.293,CHAR,Charles V. Stanton Park,CP,Myrtle Creek,OR
,43.344,-124.326,CHMP,Charleston Marina RV Park,CP,Charleston,OR
,43.546,-119.612,CHIC,Chickahominy Reservoir,BLM,Riley,OR
,42.85,-123.16,CHIE,Chief Miwaleta,CP,Azalea,OR
,44.137,-120.816,CHIM,Chimney Rock,BLM,Prineville,OR
,43.658,-121.037,CHIN,China Hat,NF,,OR
,43.347,-120.449,CHRI,Christmas Valley,BLM,Christmas Valley,OR
,43.803,-118.156,CHUK,Chukar Park,BLM,Juntura,OR
,43.738,-121.201,CIND,Cinder Hill,NF,La Pine,OR
,45.096,-121.748,CLAC,Clackamas Lake,NF,Government Camp,OR
,45.371,-122.604,CLAR,Clackamette RV Park,CP,Oregon City,OR
,46.105,-123.201,CLAT,Clatskanie City Park,CP,Clatskanie,OR
,43.905,-123.568,CLAY,Clay Creek,BLM,Walton,OR
,45.146,-121.58,CLEC,Clear Creek,NF,Dufur,OR
,45.18,-121.695,CLEL,Clear Lake,NF,Government Camp,OR
,44.375,-121.999,CLER,Clear Lake Resort,CP,Sisters,OR
,43.249,-122.23,CLEF,Clearwater Falls,NF,Diamond Lake,OR
,44.778,-121.998,CLEB,Cleator Bend,NF,Detroit,OR
,45.403,-121.654,CLOU,Cloud Cap Saddle,NF,Parkdale,OR
,44.416,-119.087,CLYD,Clyde Holliday State Park,SP,John Day,OR
,45.167,-119.332,COAL,Coalmine Hill,NF,Heppner,OR
,44.311,-121.629,COLD,Cold Spring,NF,Sisters,OR
,44.366,-121.988,COLC,Coldwater Cove,NF,McKenzie Bridge,OR
,42.642,-121.881,COLL,Collier Memorial State Park,SP,Klamath Falls,OR
,43.462,-122.007,CONT,Contorta Flat,NF,Crescent,OR
,43.233,-122.872,COOL,Coolwater,NF,North Umpqua,OR
,44.973,-116.857,COPP,Copperfield Park,UTIL,Oxbow,OR
,42.458,-120.782,CORR,Corral Creek,NF,,OR
,43.252,-121.821,CORS,Corral Springs,NF,Crescent,OR
,44.389,-119.855,COTT,Cottonwood,NF,Paulina,OR
,42.286,-120.641,COTC,Cottonwood Complex,NF,Lakeview,OR
,44.368,-119.871,COTP,Cottonwood Pit,NF,Paulina,OR
,44.058,-122.22,COUG,Cougar Crossing,NF,Blue River,OR
,44.711,-122.163,COVC,Cove Creek,NF,Detroit,OR
,44.546,-121.257,COVP,Cove Palisades State Park,SP,Madras,OR
,42.976,-122.687,COVE,Cover,NF,Tiller,OR
,45.107,-116.922,COVD,Coverdale,NF,Enterprise,OR
,43.817,-117.123,COWH,Cow Hollow Park,CP,Nyssa,OR
,43.812,-121.776,COWM,Cow Meadow,NF,Crescent,OR
,45.842,-117.113,COYO,Coyote,NF,Enterprise,OR
,43.796,-121.762,CRAN,Crane Prairie,NF,Sunriver,OR
,44.282,-118.545,CRES,Crescent,NF,Prairie City,OR
,43.497,-121.843,CREC,Crescent Creek,NF,Crescent,OR
,43.499,-121.976,CREL,Crescent Lake,NF,Crescent Lake,OR
,44.293,-120.844,CROO,Crook County RV Park,CP,Prineville,OR
,43.835,-121.833,CULL,Cultus Lake,NF,Crescent,OR
,45.189,-119.323,CUTS,Cutsforth Forest Park,BLM,Heppner,OR
,43.466,-121.701,CYBI,Cy Bingham County Park,CP,Crescent,OR
,42.467,-120.64,DAIR,Dairy Point,NF,Lakeview,OR
,42.307,-122.365,DALE,Daley Creek,NF,Butte Falls,OR
,42.736,-124.054,DAPH,Daphne Grove,NF,Powers,OR
,42.559,-120.774,DEAD,Deadhorse Lake,NF,Paisley,OR
,42.058,-120.173,DEEP,Deep Creek,NF,Lakeview,OR
,44.328,-120.078,DEEC,Deep Creek,NF,Prineville,OR
,44.622,-118.58,DEER,Deerhorn Forest Camp,NF,Austin Junction,OR
,43.892,-119.632,DELI,Delintment Lake,NF,Hines,OR
,44.163,-122.276,DELT,Delta,NF,Blue River,OR
,44.458,-118.706,DEPO,Depot Park,CP,Prairie City,OR
,45.317,-123.943,DERR,Derrick Road,NF,Cloverdale,OR
,45.635,-120.908,DESR,Deschutes River State Rec Area,SRA,The Dalles,OR
,44.727,-122.179,DETR,Detroit Lake State Park,SP,Salem,OR
,44.035,-121.765,DEVL,Devils Lake,NF,Blue River,OR
,44.971,-124.012,DEVS,Devils Lake State Park,SP,Lincoln City,OR
,43.157,-122.134,DIAM,Diamond Lake,NF,Diamond Lake,OR
,43.229,-121.965,DIGI,Digit Point,NF,Chemult,OR
,42.063,-120.151,DISM,Dismal Creek,NF,Adel,OR
,45.103,-119.142,DIVI,Divide Well,NF,,OR
,44.539,-118.594,DIXI,Dixie,NF,Prairie City,OR
,42.393,-122.325,DOEP,Doe Point,NF,White City,OR
,43.799,-119.763,DOES,Doe Springs,NF,,OR
,42.085,-120.706,DOGL,Dog Lake,NF,Lakeview,OR
,43.964,-122.616,DOLL,Dolly Varden,NF,Lowell,OR
,44.029,-120.32,DOUB,Double Cabin,NF,,OR
,45.853,-117.031,DOUG,Dougherty,NF,Enterprise,OR
,43.193,-123.36,DOGC,Douglas County Fairgrounds RV Park,CP,Roseburg,OR
,45.316,-123.477,DOVR,Dovre,BLM,Willamina,OR
,42.12,-120.579,DREW,Drews Creek,NF,Lakeview,OR
,45.072,-118.874,DRIT,Drift Fence,NF,Ukiah,OR
,44.103,-121.626,DRIW,Driftwood,NF,Sisters,OR
,45.018,-118.858,DRIF,Driftwood,NF,Ukiah,OR
,43.036,-122.81,DUMO,Dumont Creek,NF,Tiller,OR
,45.643,-121.924,EAGC,Eagle Creek,NF,Cascade Locks,OR
,44.891,-117.261,EAGL,Eagle Forks,NF,Richland,OR
,43.296,-122.554,EAGR,Eagle Rock,NF,Steamboat,OR
,42.943,-121.065,EASB,East Bay,NF,Silver Lake,OR
,43.588,-121.853,EASD,East Davis Lake,NF,Crescent,OR
,45.289,-123.95,EASD,East Dunes,NF,Pacific City,OR
,43.718,-121.213,EASL,East Lake,NF,La Pine,OR
,43.311,-122.171,EAST,East Lemolo,NF,Chemult,OR
,43.59,-123.835,EASL,East Shore - Loon Lake,BLM,Reedsport,OR
,42.809,-123.89,EDEN,Eden Valley,NF,Powers,OR
,42.815,-124.411,EDSO,Edson Creek,BLM,Sixes,OR
,43.581,-124.185,EELC,Eel Creek Campgrounds,NF,Reedsport,OR
,45.407,-121.456,EIGH,Eight Mile,NF,Hood River,OR
,42.661,-123.098,ELDE,Elderberry Flat,BLM,Rogue River,OR
,44.401,-118.328,ELKR,Elk Creek,NF,Prairie City,OR
,44.246,-118.397,ELKC,Elk Creek,NF,,OR
,43.979,-121.807,ELKL,Elk Lake,NF,Bend,OR
,44.823,-122.127,ELKD,Elk Lake - Detroit, ,Detroit,OR
,44.079,-120.32,ELKH,Elkhorn,NF,Prineville,OR
,44.799,-122.455,ELKV,Elkhorn Valley,BLM,Lyons,OR
,43.864,-119.417,EMIG,Emigrant,NF,,OR
,42.153,-122.627,EMIL,Emigrant Lake - Point Park,CP,Ashland,OR
,45.54,-118.461,EMIS,Emigrant Springs State Park,SP,Pendleton,OR
,44.956,-119.709,FAIR,Fairview,NF,Spray,OR
,43.772,-121.62,FALR,Fall River,NF,La Pine,OR
,43.85,-119.41,FALL,Falls,NF,Burns,OR
,44.992,-122.062,FANC,Fan Creek,BLM,Estacada,OR
,42.916,-122.435,FARE,Farewell Bend,NF,Prospect,OR
,44.304,-117.228,FARB,Farewell Bend State Park,SP,Ontario,OR
,44.403,-122.3,FERN,Fernview,NF,Sweet Home,OR
,45.139,-122.535,FEYR,Feyrer Park,CP,Molalla,OR
,45.16,-122.151,FISC,Fish Creek,NF,Estacada,OR
,42.394,-122.313,FISL,Fish Lake,NF,Klamath Falls,OR
,45.05,-117.096,FISH,Fish Lake,NF,Halfway,OR
,42.738,-118.644,FISF,Fish Lake - Frenchglen,BLM,Frenchglen,OR
,44.756,-122.512,FISB,Fishermens Bend,BLM,Mill City,OR
,42.117,-123.088,FLUM,Flumet Flat,NF,Jacksonville,OR
,45.179,-121.524,FORE,Forest Creek,NF,Dufur,OR
,45.742,-119.198,FORH,Fort Henrietta RV Park,CP,Echo,OR
,46.179,-123.967,FORT,Fort Stevens State Park,SP,Astoria,OR
,42.635,-124.051,FOST,Foster Bar,NF,Gold Beach,OR
,42.501,-122.403,FOUB,Fourbit Ford,NF,Butte Falls,OR
,42.455,-122.245,FOUL,Fourmile Lake,NF,Klamath Falls,OR
,44.221,-119.577,FRAZ,Frazier,NF,Dayville,OR
,45.16,-118.639,FRAR,Frazier,NF,Ukiah,OR
,44.042,-122.207,FREN,French Pete,NF,Blue River,OR
,43.959,-122.082,FRIS,Frissell Crossing,NF,Blue River,OR
,45.214,-118.597,FROG,Frog Heaven Forest Camp,NF,,OR
,45.224,-121.693,FROL,Frog Lake,NF,Government Camp,OR
,43.161,-123.98,FRON,Frona County Park,CP,Myrtle Point,OR
,45.644,-123.357,GALE,Gales Creek,SF,Tillamook,OR
,42.204,-121.129,GERB,Gerber Reservoir,BLM,Bonanza,OR
,45.693,-120.756,GILE,Giles French,COE,The Dalles,OR
,44.538,-122.892,GILL,Gills Landing RV Park,CP,Lebanon,OR
,45.002,-118.816,GOLD,Gold Dredge,NF,Dale,OR
,43.631,-122.05,GOLL,Gold Lake,NF,Oakridge,OR
,45.112,-121.774,GONE,Gone Creek,NF,Government Camp,OR
,45.113,-121.778,GONE,Gone Creek,CP,Government Cam,OR
,41.994,-120.322,GOOS,Goose Lake State Park,SP,Lakeview,OR
,44.486,-121.639,GORG,Gorge,NF,Sisters,OR
,44.976,-118.242,GRAN,Grande Ronde Lake,NF,Baker City,OR
,44.421,-118.952,GRAC,Grant County RV Park,CP,John Day,OR
,42.553,-123.919,GRAS,Grassy Flats,NF,Agness,OR
,42.143,-123.461,GRAY,Grayback,NF,Cave Junction,OR
,45.283,-121.941,GREE,Green Canyon,NF,Zigzag,OR
,42.462,-123.487,GRIF,Griffin County Park,CP,Grants Pass,OR
,42.255,-122.425,GRIZ,Grizzly  - Howard Prairie Lake,CP,Ashland,OR
,43.706,-121.761,GULL,Gull Point,NF,Bend,OR
,42.384,-121.814,HAGE,Hagelstein Park,CP,Klamath Falls,OR
,43.664,-124.202,HALF,Half Moon Bay Park,CP,Reedsport,OR
,43.18,-123.997,HAMB,Ham Bunch Cherry Creek Park,CP,Myrtle Point,OR
,43.056,-122.328,HAMA,Hamaker,NF,Prospect,OR
,43.815,-122.596,HAMP,Hampton,NF,Oakridge,OR
,42.476,-120.682,HAPP,Happy Camp,NF,Lakeview,OR
,44.047,-124.131,HARB,Harbor Vista County Park,CP,Florence,OR
,42.034,-123.111,HARR,Harr Point,NF,Applegate,OR
,42.067,-124.307,HARP,Harris Beach State Park,SP,Brookings,OR
,42.052,-123.129,HART,Hart-Tish Park - Applegate Lake,NF,Applegate,OR
,44.492,-121.139,HAYS,Haystack Lake,NF,Madras,OR
,44.755,-118.692,HEAB,Head O Boulder Forest Camp,NF,Bates,OR
,42.732,-121.419,HEAD,Head Of The River,NF,Chiloquin,OR
,45.231,-123.797,HEBO,Hebo Lake,NF,Beaver,OR
,43.19,-122.704,HEML,Hemlock Lake,NF,Glide,OR
,43.188,-122.695,HEMM,Hemlock Meadows,NF,North Umpqua,OR
,45.113,-116.977,HIDD,Hidden,NF,Joseph,OR
,45.125,-121.965,HIDE,Hideaway Lake,NF,Estacada,OR
,45.157,-121.894,HIGH,High Rock Spring,NF,Estacada,OR
,45.342,-118.228,HILG,Hilgard Junction State Rec Area,SRA,LaGrande,OR
,43.647,-122.669,HOBO,Hobo Forest Camp,NF,Cottage Grove,OR
,42.273,-120.842,HOLB,Holbrook Reservoir,NF,Lakeview,OR
,43.968,-122.157,HOME,Homestead,NF,Blue River,OR
,43.928,-124.106,HONE,Honeyman State Park,SP,Florence,OR
,45.108,-121.791,HOOD,Hoodview,NF,Government Camp,OR
,44.712,-122.121,HOOV,Hoover,NF,Detroit,OR
,43.288,-122.627,HORB,Horseshoe Bend,NF,Idleyld Park,OR
,44.781,-121.785,HORS,Horseshoe Lake (Olallie),NF,Estacada,OR
,43.453,-124.275,HORF,Horsfall Beach OHV,NF,North Bend,OR
,43.718,-121.201,HOTS,Hot Springs,NF,La Pine,OR
,44.392,-122.244,HOUS,House Rock,NF,Sweet Home,OR
,45.563,-117.91,HUNA,Hu - Na - Ha RV Park,CP,Elgin,OR
,42.876,-122.337,HUCK,Huckleberry City,NF,Prospect,OR
,46.09,-122.993,HUDS,Hudson - Parcher County Park,CP,Rainier,OR
,44.24,-123.495,HULT,Hult Pond - Dispersed,BLM,Eugene,OR
,44.772,-122.078,HUMB,Humbug,NF,Detroit,OR
,42.687,-124.436,HUMM,Humbug Mountain State Park,SP,Port Orford,OR
,45.254,-121.211,HUNT,Hunt Park - Wasco County Fairgrounds,CP,Tygh Valley,OR
,42.48,-124.327,HUNP,Huntley Park,CP,Gold Beach,OR
,45.332,-117.298,HURR,Hurricane Creek,NF,Enterprise,OR
,42.167,-122.464,HYAT,Hyatt Lake,BLM,Ashland,OR
,44.344,-122,ICEC,Ice Cap Creek,NF,Blue River,OR
,43.801,-118.99,IDLE,Idlewild,NF,Burns,OR
,42.626,-124.057,ILLA,Illahe,NF,Gold Beach,OR
,42.704,-122.332,IMNA,Imnaha,NF,Butte Falls,OR
,45.113,-117.013,INDC,Indian Crossing,NF,Joseph,OR
,44.358,-121.61,INDF,Indian Ford,NF,Sisters,OR
,45.109,-122.075,INDH,Indian Henry,NF,Estacada,OR
,42.552,-123.539,INDM,Indian Mary Park,CP,Grants Park,OR
,43.312,-122.152,INLE,Inlet,NF,Chemult,OR
,43.809,-121.96,IRIS,Irish and Taylor,NF,Bend,OR
,45.298,-117.395,IRON,Irondyke Forest Camp,NF,Enterprise,OR
,43.34,-122.722,ISLA,Island,NF,,OR
,42.722,-124.04,ISLC,Island Camp,NF,,OR
,43.749,-122.009,ISLE,Islet,NF,Oakridge,OR
,44.485,-121.701,JACC,Jack Creek,NF,Sisters,OR
,42.718,-118.624,JACP,Jackman Park,BLM,Frenchglen,OR
,42.114,-123.087,JACX,Jackson  Complex,NF,Ruch,OR
,42.985,-121.453,JACK,Jackson Creek,NF,Chemult,OR
,42.736,-121.977,JACF,Jackson F. Kimball State Park,SP,Chiloquin,OR
,44.135,-120.696,JASP,Jasper Point - Prineville Reservoir State Park,SP,Prineville,OR
,44.62,-121.135,JEFF,Jefferson County Fairgrounds RV,CP,Madras,OR
,43.827,-118.974,JOAQ,Joaquin Miller Horse Camp,NF,Burns,OR
,45.1,-121.747,JOEG,Joe Graham Horse Camp,NF,Government Camp,OR
,44.782,-122.609,JOHM,John Neal Memorial Park,CP,Lyons,OR
,45.589,-123.557,JONS,Jones Creek,SF,Tillamook,OR
,42.608,-120.6,JONE,Jones Crossing Forest Camp,NF,Paisley,OR
,42.684,-122.615,JOSS,Joseph Stewart State Park,SP,Medford,OR
,42.242,-123.686,JOSE,Josephine Creek Camp,NF,Selma,OR
,45.828,-117.964,JUBI,Jubilee Lake,NF,Weston,OR
,45.154,-121.519,KEEP,Keeps Mill,NF,Dufur,OR
,43.886,-122.255,KIAH,Kiahanie,NF,Oakridge,OR
,45.539,-123.785,KILC,Kilchis Park,CP,Tillamook,OR
,44.978,-122.09,KING,Kingfisher,NF,Estacada,OR
,42.164,-121.749,KING,Kingsley Military,MIL,Klamath Falls,OR
,45.459,-121.661,KINN,Kinnickinnick,NF,Parkdale,OR
,42.211,-122.376,KLUM,Klum Landing  - Howard Prairie Lake,CP,Ashland,OR
,45.436,-121.479,KNEB,Knebal Springs,NF,Dufur,OR
,45.739,-123.199,LLST,L. L. Stub Stewart State Park,SP,Banks,OR
,43.88,-124.142,LAGO,Lagoon,NF,Florence,OR
,42.701,-124.204,LAIR,Laird Lake,NF,Powers,OR
,45.01,-116.913,LAKF,Lake Fork,NF,Joseph,OR
,45.074,-121.958,LAKH,Lake Harriet,NF,Estacada,OR
,43.217,-122.721,LAKW,Lake In The Woods,NF,Glide,OR
,43.62,-117.237,LAKO,Lake Owyhee State Park,SP,Nyssa,OR
,42.268,-123.581,LAKS,Lake Selmac County Park,CP,Selma,OR
,44.332,-122.046,LAKE,Lakes End,NF,Blue River,OR
,45.19,-118.765,LANE,Lane Creek,NF,Ukiah,OR
,43.764,-121.527,LAPI,Lapine State Park,SP,Bend,OR
,44.26,-121.785,LAVC,Lava Camp Lake,NF,Sisters,OR
,43.617,-121.822,LAVF,Lava Flow,BLM,Crescent,OR
,43.913,-121.766,LAVL,Lava Lake,NF,Bend,OR
,43.259,-124.029,LAVN,LaVerne County Park,CP,Coquille,OR
,45.191,-122.206,LAZY,Lazy Bend,NF,Estacada,OR
,42.59,-120.839,LEET,Lee Thomas,NF,,OR
,45.727,-120.651,LEPA,LePage Park,COE,Rufus,OR
,43.322,-117.322,LESL,Leslie Gulch Site,BLM,Jordan Valley,OR
,45.158,-117.033,LICK,Lick Creek,NF,Joseph,OR
,42.271,-122.432,LILY,Lily Glen  - Howard Prairie Lake,CP,Ashland,OR
,44.174,-122.052,LIMB,Limberlost,NF,Blue River,OR
,44.416,-121.755,LINK,Link Creek,NF,Sisters,OR
,45.282,-121.346,LITB,Little Badger,NF,Dufur,OR
,44.193,-118.413,LITC,Little Crane,NF,Prairie City,OR
,43.714,-121.243,LCRA,Little Crater,NF,La Pine,OR
,45.149,-121.743,LITE,Little Crater,NF,Government Cam,OR
,43.8,-121.872,LITT,Little Cultus,NF,Crescent,OR
,43.963,-121.797,LITF,Little Fawn,NF,Bend,OR
,43.91,-121.762,LILL,Little Lava Lake,NF,Bend,OR
,42.153,-124.145,LITR,Little Redwood,NF,Brookings,OR
,42.502,-124.296,LOBS,Lobster Creek  and Lobster Bar,NF,Gold Beach,OR
,45.165,-122.153,LOCB,Lockaby,NF,Estacada,OR
,42.263,-120.815,LOFT,Lofton Reservoir,NF,Bly,OR
