,Long,Lat,Code,Campground,Type,City,State
,38.077,-92.573,LAKO,Lake of the Ozarks State Park,SP,Kaiser,MO
,36.942,-90.344,LAKW,Lake Wappapello State Park,SP,Williamsville,MO
,39.153,-91.896,LAKV,Lakeview Park - Mexico,CP,Mexico,MO
,37.484,-94.282,LAMA,Lamar City Park,CP,Lamar,MO
,36.608,-94.447,LANA,Lanagan Access City Park,CP,Lanagan,MO
,37.799,-91.816,LANE,Lane Spring,NF,Vida,MO
,39.539,-95.053,LEWI,Lewis and Clark State Park,SP,Rushville,MO
,37.832,-93.364,LIGH,Lightfoot Landing - Pomme de Terre Lake,COE,Wheatland,MO
,38.392,-93.325,LINC,Lincoln City Park,CP,Lincoln,MO
,37.53,-91.33,LITT,Little Scotia Pond, ,Salem,MO
,37.39,-91.265,LOGG,Loggers Lake,NF,Bunker,MO
,39.869,-92.518,LONB,Long Branch State Park,SP,Macon,MO
,36.52,-93.304,LONC,Long Creek - Table Rock Lake,COE,,MO
,38.273,-93.474,LONS,Long Shoal - Harry S. Truman Lake,COE,Warsaw,MO
,38.904,-94.453,LONV,Longview Lake County Campground,CP,Lee's Summit,MO
,37.017,-90.299,LOST,Lost Creek Landing - Lake Wappapello,COE,Poplar Bluff,MO
,39.721,-92.464,MACO,Macon Co Park,CP,Macon,MO
,37.45,-90.54,MARB,Marble Creek Rec Area,NF,Arcadia,MO
,39.488,-91.79,MARK,Mark Twain State Park,SP,Florida,MO
,36.981,-90.604,MARH,Markham Springs,NF,Williamsville,MO
,37.599,-93.666,MAST,Masters Park, ,Stockton,MO
,39.438,-92.939,MAXW,Maxwell Taylor Park,CP,Keytesville,MO
,38.207,-91.102,MERA,Meramec State Park,SP,Sullivan,MO
,36.594,-93.44,MILL,Mill Creek - Table Rock Lake,COE,Kimberling City,MO
,40.138,-91.516,MISS,Mississippi Riverfront RV Park,CP,Canton,MO
,37.454,-91.675,MONT,Montauk State Park,SP,Salem,MO
,40.362,-94.775,MOZI,Mozingo Lake County RV Park,CP,Maryville,MO
,37.54,-93.78,MUTT,Mutton Creek Park, ,Stockton,MO
,37.864,-93.274,NEMO,Nemo Landing - Pomme de Terre Lake,COE,Hermitage,MO
,36.871,-94.356,NEOS,Neosho City Campground,CP,Neosho,MO
,36.758,-92.154,NORT,North Fork,NF,Dora,MO
,36.56,-93.323,OLDH,Old Highway 86 - Table Rock Lake,COE,Branson,MO
,38.064,-91.23,ONON,Onondaga Cave State Park,SP,Leasburg,MO
,37.674,-93.781,ORLN,Orleans Trail North Park -Stockton Lake,COE,Stockton,MO
,37.66,-93.792,ORLS,Orleans Trail South Park - Stockton Lake,COE,Stockton,MO
,38.186,-93.377,OSAG,Osage Bluff - Harry S. Truman Lake,COE,Warsaw,MO
,38.052,-93.698,OSCE,Osceola RV Park,CP,Osceola,MO
,37.901,-93.324,OUTL,Outlet Area - Pomme de Terre Lake,COE,Hermitage,MO
,37.181,-91.175,OWLS,Owls Bend - Powder Mill,CP,Ellington,MO
,37.555,-92.043,PADD,Paddy Creek,NF,Licking,MO
,36.643,-92.225,PATR,Patrick Bridge Access - MDC,SFW,Caulfield,MO
,38.23,-91.816,PAYD,Paydown Access - MDC,SFW,Vienna,MO
,36.944,-90.275,PEOP,Peoples Creek - Lake Wappapello,COE,Wappapello,MO
,39.784,-93.225,PERS,Pershing State Park,SP,Meadville,MO
,37.143,-90.772,PIED,Piedmont - Clearwater Lake,COE,Piedmont,MO
,38.872,-92.916,PILO,Pilot Grove City Park,CP,Pilot Grove,MO
,38.759,-92.144,PINR,Pine Ridge,NF,Ashland,MO
,37.76,-92.06,PINE,Piney River Military - Fort Leonard Wood,MIL,,MO
,37.841,-93.261,PITT,Pittsburg Park, ,Pittsburgh,MO
,37.874,-93.319,POMM,Pomme de Terre State Park,SP,Pittsburg,MO
,36.51,-92.604,PONT,Pontiac,COE,Gainesville,MO
,36.964,-90.302,POSS,Possum Creek - Lake Wappapello,COE,Wappapello,MO
,37.182,-91.175,POWD,Powder Mill  - Ozark National Scenic River,NP,Ellington,MO
,37.533,-94.574,PRAI,Prairie State Park,SP,Mindenmines,MO
,38.096,-94.354,PROS,Prospect City Park,CP,Rich Hill,MO
,37.332,-91.475,PULL,Pulltite  - Ozark National Scenic River,NP,Round Spring,MO
,39.515,-91.667,RAYB,Ray Behrens,COE,Hannibal,MO
,37.813,-91.169,REDB,Red Bluff,NF,Viburnum,MO
,36.92,-90.287,REDM,Redman Creek - Lake Wappapello,COE,Wappapello,MO
,36.87,-92.47,RIPP,Rippee Conserrvation Area - MDC,SFW,Ava,MO
,37.134,-90.768,RIVE,River Road, ,Piedmont,MO
,36.679,-93.101,RIVR,River Run,COE,Forsyth,MO
,36.584,-93.837,ROAR,Roaring River State Park,SP,Cassville,MO
,37.129,-91.174,ROBF,Roberts Field,CP,Eminence,MO
,38.42,-90.818,ROBE,Robertsville State Park,SP,,MO
,39.908,-94.692,ROCH,Rochester Falls Access - MDC,SFW,St. Joseph,MO
,38.393,-91.821,ROLL,Rollins Ferry Access - MDC,SFW,Linn,MO
,39.422,-92.467,ROTH,Rothwell Park,CP,Moberly,MO
,37.826,-92.203,ROUB,Roubidoux Springs,CP,Waynesville,MO
,37.283,-91.406,ROUN,Round Spring - Ozark National Scenic River,NP,Round Spring,MO
,37.52,-93.806,RUAR,Ruark Bluff - Stockton Lake,COE,Stockton,MO
,39.416,-92.8,SALI,Salisbury City Park,CP,Salisbury,MO
,37.255,-90.505,SAMB,Sam A Baker State Park,SP,Des Arc,MO
,37.088,-94.55,SCHI,Schifferdecker Park,CP,Joplin,MO
,40.009,-91.972,SEVE,Sever Lake Conservation Area - MDC,SFW,Newark,MO
,36.684,-93.103,SHAD,Shadow Rock Park,CP,Forsyth,MO
,38.262,-93.42,SHAW,Shawnee Bend - Harry S Truman Lake,COE,Warsaw,MO
,39.721,-92.041,SHEL,Shelbina Lake City Park,CP,Shelbina,MO
,37.56,-90.44,SILV,Silver Mines,NF,Fredericktown,MO
,39.396,-94.56,SMIT,Smiths Fork,CP,Smithville,MO
,38.293,-93.732,SPAR,Sparrowfoot - Harry S. Truman Lake,COE,Clinton,MO
,37.979,-90.547,STFR,St. Francois State Park,SP,Bonne Terre,MO
,37.825,-90.537,STJO,St. Joe State Park,SP,Park Hills,MO
,37.621,-93.762,STOC,Stockton State Park,SP,Stockton,MO
,39.219,-92.848,STUM,Stump Island Park,CP,Glasgow,MO
,37.07,-90.427,SULP,Sulphur Springs - Lake Wappapello,COE,Greenville,MO
,37.477,-91.007,SUTT,Sutton Bluff,NF,Centerville,MO
,36.902,-92.106,SYCD,Sycamore Loop Dispersed - Noblett Lake,NF,West Plains,MO
,36.583,-93.309,TABL,Table Rock State Park,SP,Branson,MO
,38.136,-93.614,TALL,Talley Bend - Harry S. Truman Lake,COE,Lowry City,MO
,36.574,-92.654,THEO,Theodosia,COE,Theodosia,MO
,38.298,-93.401,THIB,Thibaut Point - Harry S. Truman Lake,COE,Warsaw,MO
,39.624,-92.617,THOM,Thomas Hill Reservoir  - Hwy T Campground - MDC,SFW,College Mound,MO
,40.185,-92.643,THOU,Thousand Hills State Park,SP,Kirksville,MO
,37.435,-89.485,TRAI,Trail of Tears State Park,SP,Cape Girardeau,MO
,37.19,-91.276,TWOR,Two Rivers - Ozark National Scenic River,NP,Eminence,MO
,40.48,-93.009,UNIO,Unionville City RV Park,CP,Unionville,MO
,39.263,-93.267,VANM,Van Meter State Park,SP,Miami,MO
,38.43,-92.855,VERS,Versailles City Park,CP,Versailles,MO
,36.566,-93.677,VINE,Viney Creek,COE,Golden,MO
,36.561,-93.592,VIOL,Viola - Table Rock Lake,COE,Viola,MO
,40.014,-91.518,WAKO,Wakonda State Park,SP,La Grange,MO
,39.661,-94.213,WALL,Wallace State Park,SP,Cameron,MO
,38.086,-90.686,WASH,Washington State Park,SP,De Soto,MO
,37.003,-91.017,WATE,Watercress,NF,Van Buren,MO
,39.4,-94.258,WATK,Watkins Mill State Park,SP,Kearney,MO
,37.894,-93.538,WEAU,Weaubleau City Park,CP,Weaubleau,MO
,37.151,-90.812,WEBB,Webb Creek - Clearwater Lake,COE,Ellington,MO
,39.394,-94.871,WEST,Weston Bend State Park,SP,Weston,MO
,37.88,-93.374,WHEA,Wheatland - Pomme de Terre Lake,COE,Hermitage,MO
,38.36,-93.544,WIND,Windsor Crossing Park, ,Tightwad,MO
,46.76,-97.554,ALIC,Alice City Park,CP,Alice,ND
,48.057,-103.588,AMER,American Legion Park - Williston,CP,Williston,ND
,48.992,-101.278,ANTL,Antler Memorial Park,CP,Antler,ND
,47.102,-97.213,ARTH,Arthur Park,CP,Arthur,ND
,46.033,-99.378,ASHL,Ashley RV Park,CP,Ashley,ND
,46.503,-100.556,BADG,Badger Bay,COE,Linton,ND
,42.336,-95.471,BADG,Badger Creek Rec Area,CP,,ND
,47.11,-101.29,BALL,Ball Park RV Park,CP,Center,ND
,48.872,-102.95,BAUK,Baukol - Noonan Trout Pond,CP,Noonan,ND
,47.459,-101.915,BEAV,Beaver Bay Rec Area - Zap,CP,Zap,ND
,46.25,-100.533,BEAC,Beaver Creek - Lake Oahe,COE,Linton,ND
,46.404,-99.618,BEAL,Beaver Lake State Park,SP,Napoleon,ND
,47.621,-96.88,BELM,Belmont Park - Buxton,CP,,ND
,47.491,-103.348,BENN,Bennett,NF,Watford City,ND
,48.317,-101.729,BERT,Berthold Cenex RV Park,CP,Berthold,ND
,47.506,-101.773,BEUL,Beulah Bay Rec Area,CP,Beulah,ND
,47.254,-101.784,BEUP,Beulah Park District Eagles RV Park,CP,Beulah,ND
,47.563,-98.35,BINF,Binford Park Campground,CP,Binford,ND
,48.639,-99.36,BISB,Bisbee (Big Coulee) Dam,CP,Bisbee,ND
,48.429,-103.734,BLAC,Blacktail Dam,CP,Williston,ND
,48.823,-100.432,BOTT,Bottineau City Park,CP,Bottineau,ND
,48.804,-102.25,BOWB,Bowbells RV Park,CP,Bowbells,ND
,47.473,-99.705,BOWD,Bowdon RV Park,CP,Bowdon,ND
,46.177,-103.39,BOWM,Bowman Lions Park,CP,Bowman,ND
,45.99,-103.246,BOWH,Bowman-Haley Lake,COE,Bowman,ND
,46.564,-100.091,BRAD,Braddock City Park,CP,Braddock,ND
,47.547,-100.885,BREK,Brekken - Holmes Rec Area,CP,Underwood,ND
,47.1,-97.415,BREW,Brewer Lake Rec Area,CP,Erie,ND
,46.954,-103.675,BUFF,Buffalo Gap,NF,Medora,ND
,48.327,-100.767,BUFL,Buffalo Lake County Park,CP,Granville,ND
,48.024,-99.853,BUFF,Buffalo Lake Sportsmen,CP,Esmond,ND
,46.923,-97.548,BUFF,Buffalo RV Park,CP,Buffalo,ND
,46.597,-103.444,BURN,Burning Coal Vein,NF,Belfield,ND
,47.838,-100.666,BUTT,Butte City Park,CP,Butte,ND
,46.179,-103.373,BUTT,Butte View Park,CP,Bowman,ND
,48.494,-99.202,CAND,Cando,CP,Cando,ND
,48.877,-100.552,CARB,Carbury Rec Area,CP,Bottineau,ND
,48.444,-101.713,CARP,Carpio City Park,CP,Carpio,ND
,48.444,-101.713,CARP,Carpio City Park,CP,Carpio,ND
,46.095,-100.592,CATT,Cattail Bay,COE,Strasburg,ND
,47.586,-103.276,CCC,CCC,NF,Watford City,ND
,48.303,-98.36,CENT,Centennial City Park - Lawton,CP,Lawton,ND
,47.114,-101.295,CENT,Center RV Park,CP,Center,ND
,46.271,-96.599,CHAH,Chahinkapa Park,CP,Wahpeton,ND
,47.358,-100.719,CHAI,Chain of Lakes Rec Area,BOR,Wilton,ND
,47.8,-103.266,CHER,Cherry Creek Campground,CP,Watford City,ND
,46.682,-98.048,CLAU,Clausen Springs Co Park,CP,Kathryn,ND
,47.313,-98.181,CLIN,Clinton A. Brown Memorial Park,CP,Hannaford,ND
,46.012,-99.067,COLD,Cold Water Park,CP,Ashley,ND
,48.905,-102.776,COLU,Columbus City Park,CP,Columbus,ND
,47.986,-103.982,CONF,Confluence Access,CP,Buford,ND
,47.448,-98.117,COOP,Cooperstown City Campground,CP,Cooperstown,ND
,46.948,-103.528,COTT,Cottonwood - Theodore Roosevelt National Park,NP,,ND
,47.212,-101.005,CROS,Cross Ranch State Park,SP,Hensler,ND
,48.604,-97.668,CRYS,Crystal City Park,CP,Crystal,ND
,46.895,-101.603,DANZ,Danzig Dam,CP,Almont,ND
,46.371,-97.625,DEAC,Dead Colt Creek Rec Area,CP,Lisbon,ND
,46.537,-98.466,DICK,Dickey City Park,CP,Dickey,ND
,47.578,-101.598,DOUG,Douglas Creek Bay - Lake Sakakawea,COE,Garrison,ND
,47.481,-101.427,DOWN,Downstream - Lake Sakakawea,COE,Pick City,ND
,46.206,-99.48,DOYL,Doyle Memorial State Park,SP,Wishek,ND
,47.922,-100.374,DRAK,Drake City Park,CP,Drake,ND
,47.158,-98.004,EASA,East Ashtabula Crossing,COE,Valley City,ND
,47.618,-101.262,EAST,East Totten - Lake Sakakawea,COE,Coleharbor,ND
,47.096,-98.009,EGGE,Eggerts Landing,COE,Valley City,ND
,48.279,-103.363,EPPI,Epping RV Park,CP,Epping,ND
,47.645,-99.626,FESS,Fessenden City Park,CP,Fessenden,ND
,46.763,-97.794,FING,Fingal Campground,CP,Fingal,ND
,48.295,-99.441,FIRL,Firemans Memorial Park - Leeds,CP,Leeds,ND
,47.843,-103.642,FIRS,First Responders Park - Alexander,CP,Alexander,ND
,48.899,-102.393,FLAX,Flaxton Water Tower Park,CP,Flaxton,ND
,48.175,-97.762,FORD,Fordville Dam and Rec Area,CP,Fordville,ND
,46.748,-100.839,FORA,Fort Abraham Lincoln State Park,SP,Mandan,ND
,47.986,-104.001,FORB,Fort Buford State Historic Site,CP,Buford,ND
,48.965,-97.241,FODA,Fort Daer,CP,Pembina,ND
,46.542,-97.936,FORR,Fort Ransom State Park,SP,,ND
,46.505,-100.584,FORR,Fort Rice Rec Area,CP,Mandan,ND
,47.591,-101.42,FORS,Fort Stevenson State Park,SP,Garrison,ND
,46.162,-98.423,FULL,Fullerton City Park,CP,Fullerton,ND
,46.626,-99.147,GACK,Gackle RV Park,CP,Gackle,ND
,47.27,-97.408,GALE,Galesburg City Campground,CP,Galesburg,ND
,46.127,-103.091,GASC,Gascoyne Lake City,CP,Gascoyne,ND
,46.746,-100.795,GENE,General Sibley Park,CP,Bismarck,ND
,46.814,-101.85,GLEU,Glen Ullin Memorial Park,CP,Glen Ullin,ND
,47.457,-98.628,GLEN,Glenfield City Park,CP,Glenfield,ND
,46.732,-103.984,GOLV,Golva City Park,CP,Golva,ND
,47.474,-100.122,GOOD,Goodrich City Park,CP,Goodrich,ND
,48.048,-99.063,GRAH,Grahams Island State Park,SP,Devils Lake,ND
,47.874,-97.09,GRAN,Grand Forks,CP,Grand Forks,ND
,47.969,-97.378,GRAN,Grand Forks AFB Military,MIL,,ND
,46.654,-100.715,GRAN,Graner Park - Sugarloaf Rec Area,CP,Huff,ND
,48.263,-100.848,GRAV,Granville City Park,CP,Granville,ND
,47.394,-103.247,GRAS,Grassy Butte Community Park,CP,Grassy Butte,ND
,48.62,-97.453,HAGE,Hager Park,CP,Saint Thomas,ND
,46.029,-99.999,HAGU,Hague City Park,CP,Hague,ND
,46.064,-96.906,HANK,Hankinson City Park,CP,Hankinson,ND
,46.119,-96.967,HANK,Hankinson Hills,NF,Hankinson,ND
,46.944,-100.966,HARM,Harmon Lake Rec Area,CP,Mandan,ND
,47.643,-97.454,HATT,Hatton Park Board Campground,CP,Hatton,ND
,45.974,-102.471,HAYN,Haynes City Park,CP,Haynes,ND
,46.525,-100.543,HAZE,Hazelton Area - Lake Oahe,COE,Hazelton,ND
,46.484,-100.284,HAZE,Hazelton City Park,CP,Hazelton,ND
,47.502,-101.626,HAZN,Hazen Bay Rec Area, ,Hazen,ND
,46.593,-101.833,HEAR,Heart Butte Reservoir (Lake Tschida),CP,Elgin,ND
,47.827,-99.138,HEND,Hendrickson Park,CP,Sheyenne,ND
,47.516,-100.454,HOFF,Hoffer Lake Rec Area,CP,McClusky,ND
,48.398,-97.797,HOMM,Homme Dam Rec Area,CP,Park River,ND
,47.32,-97.715,HOPE,Hope City Park,CP,Hope,ND
,46.048,-99.442,HOSK,Hoskins Lake Rec Park,CP,Ashley,ND
,48.773,-97.74,ICEL,Icelandic State Park,SP,Cavalier,ND
,47.61,-102.095,INDI,Indian Hills State Rec Area and Resort,SRA,White Shield,ND
,48.988,-100.066,INTE,International Peace Garden, ,Dunseith,ND
,47.299,-101.619,JOHN,John Moses Memorial Park,CP,Hazen,ND
,47.594,-103.337,JUNI,Juniper - Theodore Roosevelt National Park,NP,Watford City,ND
,46.288,-96.597,KIDD,Kidder Rec Area,CP,Wahpeton,ND
,47.366,-102.755,KILL,Killdeer City Park,CP,Killdeer,ND
,46.679,-100.733,KIMB,Kimball Bottom,CP,Bismarck,ND
,47.965,-97.776,KOLD,Kolding Dam/Upper Turtle Reservoir,CP,Niagara,ND
,48.238,-103.144,KOTA,Kota Ray County Park,CP,Ray,ND
,46.301,-98.943,KULM,Kulm City,CP,Kulm,ND
,47.53,-100.869,LAKE,Lake Holmes,CP,Turtle Lake,ND
,46.048,-99.441,LAHO,Lake Hoskins Park,CP,Ashley,ND
,48.979,-100.337,LAKM,Lake Metigoshe State Park,SP,Bottineau,ND
,48.559,-102.646,LAKP,Lake Park - Powers Lake,CP,Powers Lake,ND
,47.524,-101.452,LAKS,Lake Sakakawea State Park,SP,Pick City,ND
,46.948,-98.698,JAME,Lakeside Campground - Jamestown Lake,CP,Jamestown,ND
,46.458,-98.368,LAMO,Lamoure County Memorial Park,CP,Grand Rapids,ND
,48.765,-98.373,LANG,Langdon City Park,CP,Langdon,ND
,45.978,-100.499,LANG,Langeliers Bay,CP,Strasburg,ND
,47.933,-97.606,LARR,Larimore Dam Rec Area,CP,Larimore,ND
,48.688,-97.866,LEGI,Legion - Mountain,CP,Mountain,ND
,48.421,-97.418,LEIS,Leistikow City Park,CP,Grafton,ND
,47.294,-101.643,LEWC,Lewis and Clark City RV Park,CP,Hazen,ND
,48.13,-103.231,LEWI,Lewis and Clark State Park,SP,Williston,ND
,46.076,-97.142,LIDG,Lidgerwood City Park,CP,Lidgerwood,ND
,46.854,-96.788,LIND,Lindenwood Park,CP,Fargo,ND
,48.969,-99.831,LIOP,Lion Park at Lake Upsilon,CP,St. John,ND
,46.403,-101.837,LIOE,Lions and Elgin Parkboard,CP,Elgin,ND
,48.153,-102.859,LITT,Little Beaver Bay,CP,New Town,ND
,46.688,-100.763,LITT,Little Heart Schmidt Bottoms,CP,Bismarck,ND
,47.558,-102.758,LITM,Little Missouri State Park,SP,Killdeer,ND
,46.632,-97.95,LITY,Little Yellowstone County Park,CP,Kathryn,ND
,47.647,-100.098,LONE,Lonetree Wildlife Management Area,SP,,ND
,47.308,-103.473,MAGP,Magpie,NF,Watford City,ND
,47.825,-100.115,MART,Martin City Park,CP,Martin,ND
,48.223,-97.925,MATE,Matejeck Dam Rec Area,CP,Lankin,ND
,47.824,-101.3,MAXP,Max City RV Park,CP,Max,ND
,48.722,-101.141,MAXB,Maxbass City Park,CP,Maxbass,ND
,47.481,-100.446,MCCL,McClusky City Park,CP,McClusky,ND
,48.585,-102.931,MACG,Mcgregor Dam,CP,Tioga,ND
,47.576,-98.592,MCHE,McHenry City Park,CP,McHenry,ND
,47.598,-102.365,MCKE,McKenzie Bay Rec Area,CP,Mandaree,ND
,47.762,-98.166,MCVI,McVille Dam,CP,McVille,ND
,46.891,-99.3,MEDI,Medina City Park,CP,Medina,ND
,46.923,-103.534,MEDO,Medora City RV Campground,CP,Medora,ND
,47.032,-98.075,MELR,Mel Rieman Rec Area,COE,,ND
,48.026,-98.118,MICH,Michigan City Parks,CP,Michigan,ND
,46.257,-97.451,MILN,Milnor City Park,CP,Milnor,ND
,48.425,-101.342,MINO,Minot AFB Military,MIL,Minot,ND
,48.286,-97.372,MINT,Minto City Park,CP,Minto,ND
,45.997,-102.638,MIRR,Mirror Lake City Park,CP,Hettinger,ND
,48.762,-101.516,MOHA,Mohall City Campground,CP,Mohall,ND
,46.172,-98.59,MONA,Monango City Park,CP,Monango,ND
,46.269,-96.842,MOOR,Mooreton City Park,CP,Mooreton,ND
,47.506,-101.367,MORN,Morningstar Park,CP,Riverdale,ND
,46.371,-102.322,MOTT,Mott American Legion Park,CP,Mott,ND
,48.917,-98.309,MOUC,Mount Carmel Rec Area,CP,Langdon,ND
,48.795,-101.787,MOUS,Mouse River Park,CP,Mohall,ND
,48.669,-98.837,MUNI,Munich Park,CP,Munich,ND
,46.501,-99.767,NAPO,Napoleon City Park and Campground,CP,Napoleon,ND
,48.856,-99.613,NEAM,Neameyer Field Campground,CP,Rolla,ND
,46.531,-102.868,NEWE,New England South Park,CP,New England,ND
,46.372,-101.948,NEWL,New Leipzig City Park,CP,New Leipzig,ND
,47.985,-102.531,NEWT,New Town Marina,CP,New Town,ND
,48.714,-100.91,NEWB,Newburg City Park,CP,Newburg,ND
,48.886,-103.008,NOON,Noonan Lions,CP,Noonan,ND
,46.854,-101.421,NORC,North City Park - New Salem,CP,New Salem,ND
,47.687,-99.127,NORR,North Riverside Park - New Rockford,CP,New Rockford,ND
,48.923,-102.268,NORG,Northgate Dam Rec Center,CP,Bowbells,ND
,47.727,-97.568,NORT,Northwood City RV Park,CP,Northwood,ND
,48.283,-101.431,OLDS,Old Settlers Park,CP,Burlington,ND
,46.971,-98.771,PARK,Parkhurst  - Pipestem Lake,CP,Jamestown,ND
,47.922,-102.293,PARS,Parshall Bay Rec Area,CP,Parshall,ND
,46.868,-102.843,PATT,Patterson Lake Rec Area,CP,Dickinson,ND
,47.008,-98.742,PELI,Pelican Point Landing - Jamestown Lake,CP,Jamestown,ND
,47.12,-99.519,PETT,Pettibone City Park,CP,Pettibone,ND
,46.004,-98.673,PHEA,Pheasant Lake County Park,CP,Ellendale,ND
,48.909,-103.301,PION,Pioneer Village - Crosby,CP,Crosby,ND
,48.559,-102.646,POWE,Powers Lake City Park,CP,Powers Lake,ND
,48.015,-101.526,RICE,Rice Lake County Park,CP,Minot,ND
,47.254,-101.784,RIVB,Riverside Park - Beulah,CP,Beulah,ND
,48.794,-99.248,ROCK,Rock Lake City Park,CP,Rock Lake,ND
,48.664,-99.849,ROLE,Rolette RV Park,CP,Rolette,ND
,47.321,-101.378,SAKA,Sakakawea Park,CP,Stanton,ND
,46.446,-97.689,SAND,Sandager Park,CP,Lisbon,ND
,48.945,-99,SARL,Sarles City Park,CP,Sarles,ND
,47.673,-103.811,SATH,Sather Lake,NF,Alexander,ND
,48.566,-97.183,SCHU,Schumacher Park,CP,Drayton,ND
,46.249,-100.213,SEEM,Seeman Park,CP,Linton,ND
,47.068,-98.58,SHAD,Shady Cove Co Park,CP,Jamestown,ND
,46.338,-101.849,SHEE,Sheep Creek Dam,SRA,Elgin,ND
,48.073,-98.8,SHEL,Shelvers Grove State Rec Area,SRA,Devils Lake,ND
,48.992,-102.786,SHOR,ShortCreek Dam,CP,Columbus,ND
,46.024,-97.573,SILV,Silver Lake Rec Area,CP,Rutland,ND
,48.613,-102.666,SMIS,Smishek Lake City Park,CP,Powers Lake,ND
,47.01,-98.746,SMOK,Smokeys Campsite and Landing,CP,Jamestown,ND
,47.079,-98.586,SPIR,Spiritwood Lake/Sandy Beach,CP,Jamestown,ND
,47.615,-101.327,SPOR,Sportsmens Centennial Park,CP,Garrison,ND
,48.321,-102.39,STAN,Stanley City Park,CP,Stanley,ND
,47.621,-101.355,STEI,Steinke Bay,CP,Garrison,ND
,48.946,-100.509,STRL,Strawberry Lake - Turtle Mtn State Forest,SF,Bottineau,ND
,46.659,-99.363,STRE,Streeter City Park,CP,Streeter,ND
,47.875,-98.345,STUM,Stump Lake Park,CP,Lakota,ND
,46.889,-103.528,SULL,Sully Creek State Rec Area,SP,Medora,ND
,47.54,-103.242,SUMM,Summit,NF,Watford City,ND
,47.267,-101.773,SUNV,Sun Valley Park,CP,Beulah,ND
,47.861,-103.969,SUND,Sundheim Park,CP,Cartwright,ND
,48.242,-101.124,SURR,Surrey RV Park,CP,Surrey,ND
,46.873,-101.274,SWEE,Sweet Briar Lake,CP,New Salem,ND
,48.399,-102.931,TIOG,Tioga City Park,CP,Tioga,ND
,48.11,-103.104,TOBA,Tobacco Garden Rec Area, ,Watford City,ND
,47.825,-98.437,TOLN,Tolna City Park,CP,Tolna,ND
,47.803,-98.396,TOLD,Tolna Dam,CP,Tolna,ND
,46.924,-97.992,TOUR,Tourist Park - Valley City,CP,Valley City,ND
,48.341,-100.406,TOWN,Towner City Park,CP,Towner,ND
,47.948,-102.369,TRAY,Traynor Park  - Van Hook,CP,New Town,ND
,48.065,-103.826,TREN,Trenton Lake Rec Area,CP,Williston,ND
,47.519,-100.883,TURL,Turtle Lake City Park,CP,Turtle Lake,ND
,47.933,-97.483,TURT,Turtle River State Park,SP,Larimore,ND
,47.145,-99.994,TUTT,Tuttle City Park,CP,Tuttle,ND
,48.06,-100.939,VELV,Velva City Park,CP,Velva,ND
,46.928,-104.01,VISI,Visitors Center - Beach,CP,Beach,ND
,48.92,-97.915,WALH,Walhalla Riverside City Park,CP,Walhalla,ND
,47.053,-103.588,WANN,Wannagan,NF,Beach,ND
,47.835,-99.111,WARS,Warsing Dam,CP,Sheyenne,ND
,47.289,-101.037,WASH,Washburn City Park,CP,Washburn,ND
,47.805,-103.272,WATF,Watford City Tourist Park,CP,Watford City,ND
,46.362,-98.712,WEAV,Weaver Park,CP,Edgeley,ND
,46.265,-96.596,WELL,Welles Memorial Park,CP,Breckenridge,ND
,47.162,-98.007,WESA,West Ashtabula Crossing,COE,Valley City,ND
,47.774,-99.943,WEST,West Side City Park - Harvey,CP,Harvey,ND
,48.125,-102.726,WHIT,White Earth Bay Rec Area,CP,New Town,ND
,48.631,-103.186,WILD,Wildrose City Park,CP,Wildrose,ND
,47.497,-97.335,WILL,Willowood City - Mayville,CP,Mayville,ND
,47.155,-100.786,WILT,Wilton City Park,CP,Wilton,ND
,47.547,-101.299,WOLF,Wolf Creek Rec Area - Lake Sakakawea,COE,Riverdale,ND
,46.263,-97.126,WYND,Wyndemere Rock Garden County Park,CP,Wyndmere,ND
,48.313,-99.573,YORK,York City Park,CP,York,ND
,45.968,-99.829,ZEEL,Zeeland City Park,CP,Zeeland,ND
,42.548,-99.845,AINS,Ainsworth East City Park,CP,Ainsworth,NE
,41.682,-98.009,ALBI,Albion Campground,CP,Albion,NE
,40.232,-97.332,ALEX,Alexandria Lakes  State Rec Area,SRA,Alexandria,NE
,41.413,-100.197,ARNO,Arnold Lake  State Rec Area,SRA,Arnold,NE
,41.251,-101.712,ARTH,Arthur Bay - Lake McConaughy,SRA,Ogallala,NE
,41.571,-101.691,ARTH,Arthur Park,CP,Arthur,NE
,42.537,-98.998,ATKI,Atkinson Lake  State Rec Area,SRA,Atkinson,NE
,40.402,-95.847,AUBU,Auburn Recreation Complex,CP,Auburn,NE
,40.989,-98.148,BADE,Bader Memorial Park,CP,Chapman,NE
,42.599,-100.551,BALL,Ballards Marsh State Wildlife Area,SFW,Valentine,NE
,42.01,-96.575,BANC,Bancroft Municipal Park,CP,Bancroft,NE
,42.578,-99.541,BASM,Bassett Municipal Park,CP,Bassett,NE
,40.684,-98.952,BASS,Bassway Strip State Wildlife Area,SFW,Kearney,NE
,41.993,-97.6,BATT,Battle Creek Municipal Park,CP,Battle Creek,NE
,41.756,-103.327,BAYA,Bayard City Park,CP,Bayard,NE
,40.777,-97.277,BEAC,Beaver Crossing Municipal,CP,Beaver Crossin,NE
,42.004,-96.245,BECK,Beck Memorial Park,CP,Decatur,NE
,40.681,-96.506,BENN,Bennett City Park,CP,,NE
