,Lat,Long,Code,Campground,Type,City,State
1795,32.792,-95.454,GOVJ,Governor Jim Hogg RV Park - Quitman,CP,Quitman,TX
1643,32.802,-94.59,ALLE,Alley Creek - Lake Of The Pines,COE,Jefferson,TX
1880,32.815,-98.042,LAMI,Lake Mineral Wells State Park,SP,Mineral Wells,TX
2047,32.82,-100.081,SOUH,South Park - Hamlin,CP,Hamlin,TX
1787,32.831,-102.642,GAIN,Gaines County Park,CP,Seminole,TX
1709,32.841,-94.697,CEDS,Cedar Springs - Lake Of The Pines,COE,Ore City,TX
1881,32.842,-94.696,LAKP,Lake Of The Pines,COE,Ore City,TX
1886,32.842,-95.994,LATA,Lake Tawakoni State Park,SP,Wills Point,TX
1884,32.858,-95.447,LAKQ,Lake Quitman Park,CP,Quitman,TX
1979,32.874,-98.559,POSS,Possum Kingdom State Park,SP,,TX
1802,32.875,-100.131,HAML,Hamlin City Park,CP,Hamlin,TX
1891,32.918,-95.356,LAWI,Lake Winnsboro North Park,CP,Winnsboro,TX
1780,32.923,-99.225,FORG,Fort Griffin State Historic Site,AUTH,Albany,TX
1712,32.942,-102.559,CHAS,Chamber of Commerce RV Park - Seagraves,CP,Seagraves,TX
2117,32.953,-95.276,WINS,Winnsboro City RV Park,CP,Winnsboro,TX
2086,32.956,-97.073,VINE,Vineyards - Grapevine Lake,CP,Grapevine,TX
2113,32.959,-95.994,WIND,Wind Point Park,CP,Lone Oak,TX
1942,32.992,-97.087,MURR,Murrel Park - Grapevine Reservoir,COE,Flower Mound,TX
2079,33.006,-97.104,TWIC,Twin Coves - Grapevine Reservoir,COE,Flower Mound,TX
1736,33.013,-94.691,DAIN,Daingerfield State Park,SP,Daingerfield,TX
1900,33.033,-96.451,LAVO,Lavonia - Lavon Lake,COE,Wylie,TX
2021,33.049,-101.083,SAMU,Samuel W. Wahl Rec Area,CP,,TX
2124,33.049,-102.818,YOAK,Yoakum County Park,CP,Denver City,TX
1748,33.051,-95.143,DOGW,Dogwood Park,CP,Mount Vernon,TX
1862,33.054,-95.099,LAKS,Lake Bob Sandlin State Park,SP,,TX
1720,33.059,-96.488,CLEL,Clear Lake Park - Lavon Lake,COE,Princeton,TX
1957,33.065,-95.169,OVEP,Overlook Park - Lake Cypress Springs,UTIL,Mount Vernon,TX
1834,33.067,-95.139,JACK,Jack Guthrie Park - Monticello Reservoir,UTIL,,TX
2081,33.07,-95.142,TWIO,Twin Oaks Park - Lake Cypress Springs,UTIL,Mount Vernon,TX
2088,33.076,-95.158,WALL,Walleye Park - Lake Cypress Springs,UTIL,,TX
2073,33.08,-95.059,TITU,Titus County Park,CP,Mount Pleasant,TX
1675,33.081,-96.55,BROC,Brockdale Park,UTIL,Allen,TX
2060,33.083,-96.917,STEW,Stewart Creek Park - Lake Lewisville,CP,The Colony,TX
1883,33.084,-97.021,LAPL,Lake Park - Lewisville,CP,Lewisville,TX
1936,33.089,-95.072,MONT,Monticello Park - Monticello Reservoir,CP,Mount Pleasant,TX
1972,33.103,-97.07,PILO,Pilot Knoll Park - Lake Lewisville,CP,Highland Villa,TX
1893,33.103,-96.444,LALD,Lakeland - Lavon Lake,COE,Wylie,TX
1771,33.113,-98.596,FIRE,Firemans City Park - Graham,CP,Graham,TX
1755,33.114,-96.893,EASV,Eastvale Park - Colony,CP,The Colony,TX
1811,33.115,-97.039,HICK,Hickory Creek - Lewisville Lake,COE,Lewisville,TX
1868,33.138,-98.597,LAEL,Lake Eddleman City Park,CP,Graham,TX
1778,33.15,-98.741,FORB,Fort Belknap County Park,CP,Newcastle,TX
1808,33.153,-99.731,HASK,Haskell City Park,CP,Haskell,TX
1906,33.158,-96.945,LITT,Little Elm Park,CP,Little Elm,TX
1718,33.17,-99.177,CITR,City RV Park - Throckmorton,CP,Throckmorton,TX
1724,33.171,-102.274,COLM,Coleman City RV Park,CP,Brownfield,TX
1857,33.194,-98.648,KIND,Kindley City Park,CP,Graham,TX
1998,33.206,-98.157,RICH,Richardson State Park,SP,Jacksboro,TX
1835,33.221,-94.302,JACC,Jackson Creek Park - Lake Texarkana,COE,Atlanta,TX
1647,33.231,-94.25,ATLA,Atlanta State Park,SP,Atlanta,TX
1838,33.254,-100.574,JAYT,Jayton RV Park,CP,Jayton,TX
1762,33.255,-96.655,ERWI,Erwin Park - McKinney,CP,McKinney,TX
1699,33.261,-94.189,CASS,Cass County Park,CP,Queen City,TX
2069,33.267,-94.471,THOM,Thomas Lake Park,COE,,TX
1917,33.267,-94.348,MAID,Malden Lake - Wright Pattman Lake,COE,Maud,TX
2118,33.278,-97.845,WISE,Wise County Park,CP,Bridgeport,TX
2050,33.287,-95.657,SOUT,South Sulphur - Cooper Lake State Park,SP,,TX
2010,33.288,-94.171,ROCK,Rocky Point - Wright Patman Lake,COE,Texarkana,TX
1850,33.29,-94.25,KELC,Kelly Creek Park - Lake Wright Patman,CP,Maud,TX
1810,33.292,-94.331,HERR,Herron Creek - Wright Patman Reservoir,COE,Maud,TX
1974,33.299,-94.168,PINP,Piney Point - Wright Patman Lake,COE,Texarkana,TX
1660,33.342,-97.593,BLAC,Black Creek Lake,NF,Decatur,TX
1829,33.347,-94.171,INTA,Intake Hill Park- Wright Patman Lake,COE,Texarkana,TX
1746,33.348,-95.664,DOCT,Doctors Creek - Cooper Lake State Park,SP,Cooper,TX
1721,33.358,-94.186,CLES,Clear Springs - Wright Patman Lake,COE,Texarkana,TX
1833,33.366,-97.013,ISLE,Isle du Bois - Roberts Lake State Park,SP,Pilot Point,TX
2064,33.382,-97.572,TADR,Tadra Point,NF,Decatur,TX
1758,33.405,-94.317,ELLI,Elliott Lake Military - Red River,MIL,Maud,TX
1932,33.409,-99.391,MILC,Millers Creek Reservoir,SFW,Goree,TX
1845,33.43,-97.057,JOHB,Johnson Branch - Roberts Lake State Park,SP,Valley View,TX
2044,33.438,-101.652,SLAT,Slaton City Park,CP,Slaton,TX
1918,33.46,-101.093,MARN,Marina  - White River Reservoir,CP,Crosbyton,TX
2003,33.463,-101.081,RIVC,Rivercrest Rd - White River Reservoir,CP,Crosbyton,TX
2036,33.484,-97.888,SELM,Selma City Park - Lake Amon Carter,CP,Bowie,TX
1681,33.526,-101.727,BUFF,Buffalo Springs Lake,CP,Lubbock,TX
1667,33.547,-96.146,BONH,Bonham State Park,SP,Bonham,TX
1971,33.549,-97.834,PELH,Pelham City Park,CP,Bowie,TX
1901,33.554,-102.375,LEVE,Levelland City RV Park,CP,Levellnd,TX
1666,33.643,-96.137,BONL,Bonham Lake City Rec Area,CP,Bonham,TX
1733,33.657,-101.232,CROS,Crosbyton City RV Park,CP,Crosbyton,TX
1905,33.67,-101.387,LION,Lions Park - Ralls,CP,Ralls,TX
1754,33.735,-95.922,EASL,East Lake Davy Crockett,NF,,TX
2101,33.737,-95.929,WESL,West Lake Davy Crockett,NF,Honey Grove,TX
1723,33.737,-95.974,COFF,Coffeemill,NF,Honey Grove,TX
1861,33.758,-98.395,LAKA,Lake Arrowhead State Park,SP,Wichita Falls,TX
1805,33.8,-98.18,HAPG,Hapgood RV Park,CP,Henrietta,TX
2090,33.81,-96.835,WALC,Walnut Creek Resort,CP,Whitesboro,TX
1757,33.81,-96.6,EISE,Eisenhower State Park,SP,Denison,TX
1738,33.818,-96.564,DAMS,Dam Site,COE,Denison,TX
1896,33.825,-95.628,LAMA,Lamar Point - Pat Mayse Lake,COE,Paris,TX
2027,33.841,-95.537,SAND,Sanders Cove - Pat Mayse Lake,COE,Paris,TX
1702,33.842,-96.85,CEDA,Cedar Bayou Marina - Lake Texoma,COE,,TX
1967,33.844,-95.587,PATE,Pat Mayse East - Pat Mayse Lake,COE,Paris,TX
